metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00255,0.74074,0.00622,0.00163,0.00586,9.19821,1.38617,0,1720153610,,False,1,15aff_00006,2024-07-05_04-26-50,612.2916193008423,612.2916193008423,1927,b70a672424f1,172.17.0.3,612.2916193008423,1
0.00281,0.77493,0.08429,0.01226,0.00594,9.22959,1.40364,1,1720154062,,False,2,15aff_00006,2024-07-05_04-34-22,452.3878524303436,1064.679471731186,1927,b70a672424f1,172.17.0.3,1064.679471731186,2
0.00287,0.80627,0.40166,0.12647,0.00729,8.04117,1.54872,2,1720154646,,False,3,15aff_00006,2024-07-05_04-44-06,584.2068164348602,1648.8862881660461,1927,b70a672424f1,172.17.0.3,1648.8862881660461,3
0.46624,0.39833,0.42326,0.11344,0.00828,7.15682,1.74411,3,1720154661,,False,4,15aff_00006,2024-07-05_04-44-21,14.642503023147583,1663.5287911891937,1927,b70a672424f1,172.17.0.3,1663.5287911891937,4
0.33565,0.43702,0.28155,0.05013,0.00916,7.05204,1.97635,4,1720154902,,False,5,15aff_00006,2024-07-05_04-48-22,240.9283218383789,1904.4571130275726,1927,b70a672424f1,172.17.0.3,1904.4571130275726,5
0.00088,0.25214,0.05679,0.01609,0.00715,9.19786,1.68959,5,1720154905,,False,6,15aff_00006,2024-07-05_04-48-25,2.850910186767578,1907.3080232143402,1927,b70a672424f1,172.17.0.3,1907.3080232143402,6
0.1391,0.17521,0.06137,0.02431,0.00844,8.02455,2.53558,6,1720154908,,False,7,15aff_00006,2024-07-05_04-48-28,2.6383495330810547,1909.9463727474213,1927,b70a672424f1,172.17.0.3,1909.9463727474213,7
0.21788,0.31252,0.17221,0.05771,0.00833,6.96538,2.09558,7,1720155023,,False,8,15aff_00006,2024-07-05_04-50-23,115.41335248947144,2025.3597252368927,1927,b70a672424f1,172.17.0.3,2025.3597252368927,8
0.43718,0.50427,0.46035,0.1818,0.00788,5.55248,1.73699,8,1720155026,,False,9,15aff_00006,2024-07-05_04-50-26,2.9197089672088623,2028.2794342041016,1927,b70a672424f1,172.17.0.3,2028.2794342041016,9
0.44263,0.77493,0.55336,0.23467,0.00769,4.60512,1.67442,9,1720155029,,False,10,15aff_00006,2024-07-05_04-50-29,2.84989857673645,2031.129332780838,1927,b70a672424f1,172.17.0.3,2031.129332780838,10
0.47424,0.74019,0.60552,0.25198,0.00774,4.19075,1.67872,10,1720155032,,False,11,15aff_00006,2024-07-05_04-50-32,2.846745491027832,2033.9760782718658,1927,b70a672424f1,172.17.0.3,2033.9760782718658,11
0.44141,0.61823,0.48098,0.14802,0.00847,4.61234,1.88325,11,1720155034,,False,12,15aff_00006,2024-07-05_04-50-34,2.7328314781188965,2036.7089097499847,1927,b70a672424f1,172.17.0.3,2036.7089097499847,12
0.53438,0.76002,0.58103,0.21675,0.00786,4.01435,1.63883,12,1720155037,,False,13,15aff_00006,2024-07-05_04-50-37,2.802114963531494,2039.5110247135162,1927,b70a672424f1,172.17.0.3,2039.5110247135162,13
0.53386,0.71746,0.63993,0.24988,0.00736,4.03755,1.60952,13,1720155040,,False,14,15aff_00006,2024-07-05_04-50-40,2.8011929988861084,2042.3122177124023,1927,b70a672424f1,172.17.0.3,2042.3122177124023,14
0.46541,0.85829,0.64236,0.25207,0.00762,3.93933,1.64012,14,1720155043,,False,15,15aff_00006,2024-07-05_04-50-43,2.7966396808624268,2045.1088573932648,1927,b70a672424f1,172.17.0.3,2045.1088573932648,15
0.60109,0.68091,0.70353,0.26157,0.00767,3.86158,1.61901,15,1720155046,,False,16,15aff_00006,2024-07-05_04-50-46,2.9768853187561035,2048.085742712021,1927,b70a672424f1,172.17.0.3,2048.085742712021,16
0.52243,0.70085,0.64738,0.21391,0.00772,3.88223,1.58718,16,1720155049,,False,17,15aff_00006,2024-07-05_04-50-49,2.903846502304077,2050.989589214325,1927,b70a672424f1,172.17.0.3,2050.989589214325,17
0.54583,0.74929,0.66852,0.2615,0.00737,3.4357,1.55678,17,1720155052,,False,18,15aff_00006,2024-07-05_04-50-52,3.157360076904297,2054.1469492912292,1927,b70a672424f1,172.17.0.3,2054.1469492912292,18
0.54084,0.68929,0.68937,0.29664,0.00721,3.61649,1.65474,18,1720155055,,False,19,15aff_00006,2024-07-05_04-50-55,2.6499836444854736,2056.7969329357147,1927,b70a672424f1,172.17.0.3,2056.7969329357147,19
