                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8149,                 4.6458,                 1.5301,                0.00222,                0.59583,                0.00402,                 0.0017,                 1.1855,                 4.5099,                  1.287,             0.00021671,             0.00021671,             0.00021671
                      2,                 1.5157,                 3.6598,                 1.2794,                0.00255,                0.73333,                0.23119,                0.14789,                 1.0001,                 3.8596,                0.99134,             0.00044786,             0.00044786,             0.00044786
                      3,                 1.2755,                 2.8637,                 1.1923,                0.00154,                0.45833,                0.11267,                0.05881,                 1.0107,                 3.7913,                 1.0109,              0.0006767,              0.0006767,              0.0006767
                      4,                 1.2844,                 2.5219,                 1.1646,                0.00159,                0.45417,                0.00926,                0.00552,                 1.5033,                 4.1392,                 1.3003,             0.00090323,             0.00090323,             0.00090323
                      5,                 1.3034,                 2.6545,                 1.1642,                0.00051,                0.14583,                0.00121,                0.00039,                  1.564,                 4.6033,                 1.5453,              0.0011275,              0.0011275,              0.0011275
                      6,                  1.268,                  2.314,                 1.1745,                0.08281,                0.12917,                0.07432,                0.04587,                 1.2935,                 3.1103,                 1.2299,              0.0013494,              0.0013494,              0.0013494
                      7,                 1.3259,                 2.4979,                 1.2581,                0.09497,                0.05833,                0.03378,                0.01705,                 1.5281,                 5.1956,                 1.5065,               0.001569,               0.001569,               0.001569
                      8,                 1.3247,                 2.2775,                 1.2032,                0.20639,                0.24583,                0.11072,                  0.059,                 1.4956,                 6.7497,                  1.473,              0.0016092,              0.0016092,              0.0016092
                      9,                  1.285,                 2.2204,                 1.1852,                0.77446,                0.11667,                0.26554,                0.16994,                 1.4733,                  3.706,                 1.4294,               0.001601,               0.001601,               0.001601
                     10,                 1.2949,                 2.1234,                 1.2316,                0.43839,                0.23333,                0.28508,                0.18988,                  1.454,                 3.2296,                 1.4602,              0.0015927,              0.0015927,              0.0015927
                     11,                  1.257,                 2.0155,                 1.2191,                0.42118,                0.15099,                0.30507,                0.17362,                 1.5354,                 3.2549,                 1.5991,              0.0015845,              0.0015845,              0.0015845
                     12,                 1.2156,                 1.8887,                 1.1879,                0.43315,                0.66667,                0.50615,                0.33276,                  1.259,                 2.0477,                 1.1926,              0.0015762,              0.0015762,              0.0015762
                     13,                 1.2908,                 1.8859,                 1.2608,                0.40796,                0.55841,                0.39073,                0.22625,                 1.3364,                  2.496,                 1.3006,               0.001568,               0.001568,               0.001568
                     14,                 1.2674,                 1.8066,                 1.2038,                0.47903,                  0.825,                0.54501,                0.39154,                 1.0427,                 2.0647,                 1.0883,              0.0015597,              0.0015597,              0.0015597
                     15,                 1.1847,                 1.7767,                 1.1596,                0.47425,                  0.725,                0.54184,                0.38987,                 1.0596,                 1.7545,                 1.0873,              0.0015515,              0.0015515,              0.0015515
                     16,                 1.2232,                 1.6933,                 1.1601,                0.45378,                0.78455,                0.52186,                0.36035,                 1.1541,                 1.8374,                 1.1724,              0.0015432,              0.0015432,              0.0015432
                     17,                 1.1829,                  1.587,                 1.1313,                0.48812,                0.76937,                0.54591,                0.38009,                 1.0811,                 1.6484,                 1.1086,               0.001535,               0.001535,               0.001535
                     18,                 1.1367,                 1.6066,                 1.0752,                0.47931,                0.79982,                0.54405,                 0.4006,                 1.0157,                 1.5023,                 1.0438,              0.0015267,              0.0015267,              0.0015267
                     19,                 1.1143,                 1.5179,                 1.1085,                0.46305,                   0.85,                0.53435,                0.37669,                 1.0627,                 1.4244,                 1.0365,              0.0015185,              0.0015185,              0.0015185
                     20,                  1.118,                 1.5065,                 1.1155,                0.45783,                0.80417,                0.53353,                 0.3901,                 1.0664,                 1.4271,                 1.0791,              0.0015102,              0.0015102,              0.0015102
                     21,                 1.1084,                 1.4965,                 1.1069,                0.46051,                0.82047,                0.55438,                0.37474,                 1.1292,                 1.4883,                 1.1083,               0.001502,               0.001502,               0.001502
                     22,                 1.1189,                 1.4624,                 1.1304,                 0.5091,                0.72123,                0.52433,                0.35681,                 1.0251,                 1.5554,                  1.058,              0.0014937,              0.0014937,              0.0014937
                     23,                  1.086,                 1.4361,                 1.1057,                0.50771,                0.71106,                0.55213,                 0.3625,                 1.0531,                 1.5972,                  1.089,              0.0014855,              0.0014855,              0.0014855
                     24,                 1.0744,                 1.4049,                 1.1124,                0.50534,                0.80926,                0.55072,                0.39345,                 1.0313,                 1.4356,                 1.0581,              0.0014772,              0.0014772,              0.0014772
                     25,                 1.0947,                 1.3687,                  1.095,                0.45477,                0.80397,                0.49881,                0.33782,                 1.0889,                 1.4712,                 1.0979,               0.001469,               0.001469,               0.001469
                     26,                 1.0043,                 1.4061,                 1.0812,                0.48339,                 0.7875,                 0.5387,                0.38211,                 1.0148,                 1.3418,                 1.0901,              0.0014607,              0.0014607,              0.0014607
                     27,                 1.0144,                 1.3266,                 1.0712,                0.48175,                0.83938,                0.61064,                0.41639,                 1.0785,                 1.2736,                 1.1112,              0.0014525,              0.0014525,              0.0014525
                     28,                 1.0453,                 1.3163,                 1.0595,                0.46125,                0.80579,                0.54696,                0.39447,                 1.0914,                 1.2841,                 1.0906,              0.0014442,              0.0014442,              0.0014442
                     29,                 1.0877,                 1.3318,                 1.0856,                0.49497,                0.83918,                0.58639,                0.42041,                  1.009,                 1.1932,                 1.0437,               0.001436,               0.001436,               0.001436
                     30,                0.96749,                 1.2635,                 1.0489,                0.50077,                0.82083,                0.55144,                0.40712,                0.98085,                 1.1402,                 1.0558,              0.0014277,              0.0014277,              0.0014277
                     31,                 1.0219,                 1.2867,                 1.0723,                0.45309,                0.78333,                0.54232,                0.40139,                 1.0154,                 1.2219,                 1.0776,              0.0014195,              0.0014195,              0.0014195
                     32,                 1.0701,                 1.2953,                 1.0846,                0.48256,                0.76639,                0.54164,                0.39386,                 1.0608,                 1.3155,                 1.1167,              0.0014112,              0.0014112,              0.0014112
                     33,                0.98761,                 1.2444,                 1.0588,                0.50152,                0.69606,                0.52277,                0.37058,                 1.0466,                 1.1973,                 1.1242,              0.0014029,              0.0014029,              0.0014029
                     34,                 1.0078,                 1.2807,                 1.0485,                 0.5151,                0.87083,                 0.5625,                0.40323,                 0.9786,                 1.2664,                 1.0442,              0.0013947,              0.0013947,              0.0013947
                     35,                0.98722,                 1.2378,                 1.0728,                0.43729,                0.90417,                0.54118,                 0.3935,                 1.0056,                 1.2042,                 1.0617,              0.0013864,              0.0013864,              0.0013864
                     36,                0.96907,                 1.2479,                 1.0447,                0.41989,                   0.85,                0.48686,                0.34445,                 1.0092,                 1.2563,                 1.0344,              0.0013782,              0.0013782,              0.0013782
                     37,                 1.0236,                  1.242,                 1.0715,                0.40192,                0.90417,                0.48594,                0.34799,                  1.018,                 1.3087,                 1.0539,              0.0013699,              0.0013699,              0.0013699
                     38,                 1.0271,                 1.3402,                 1.1473,                0.51119,                0.82778,                0.54795,                0.39927,                0.88876,                 1.1538,                0.99848,              0.0013617,              0.0013617,              0.0013617
                     39,                0.94288,                 1.1858,                 1.0357,                0.50295,                0.79167,                0.56444,                0.39538,                0.98316,                 1.1218,                 1.0313,              0.0013534,              0.0013534,              0.0013534
                     40,                 0.9616,                 1.1726,                 1.0394,                 0.5066,                0.79583,                0.58944,                0.42402,                 1.0231,                 1.2439,                 1.0541,              0.0013452,              0.0013452,              0.0013452
                     41,                0.92392,                 1.1688,                 1.0246,                0.49113,                0.84643,                0.57714,                0.43254,                0.98421,                 1.1098,                 1.0274,              0.0013369,              0.0013369,              0.0013369
                     42,                0.90925,                 1.1621,                 1.0184,                0.51513,                0.77865,                0.57397,                0.41723,                0.98429,                 1.1335,                 1.0268,              0.0013287,              0.0013287,              0.0013287
                     43,                0.92313,                 1.0893,                 1.0099,                0.48746,                0.73604,                 0.5437,                0.38471,                 1.0083,                 1.1578,                 1.0384,              0.0013204,              0.0013204,              0.0013204
                     44,                0.94849,                 1.0997,                 1.0139,                0.45249,                0.91659,                0.55699,                0.39718,                 1.0483,                 1.2111,                 1.0521,              0.0013122,              0.0013122,              0.0013122
                     45,                0.96164,                 1.0553,                 1.0413,                0.49831,                0.88333,                0.56288,                0.40503,                 1.0187,                 1.2802,                  1.061,              0.0013039,              0.0013039,              0.0013039
                     46,                0.96543,                 1.0587,                 1.0262,                 0.4717,                0.76279,                0.54211,                0.39434,                 1.0594,                 1.6068,                 1.0667,              0.0012957,              0.0012957,              0.0012957
                     47,                0.93254,                 1.0436,                 1.0318,                0.40777,                0.79587,                0.47977,                 0.3318,                 1.0207,                 1.6825,                 1.0502,              0.0012874,              0.0012874,              0.0012874
                     48,                0.97093,                 1.0902,                 1.0282,                0.50574,                0.79167,                 0.5213,                0.36143,                 1.0295,                 1.5753,                 1.0516,              0.0012792,              0.0012792,              0.0012792
                     49,                0.95599,                  1.113,                 1.0308,                0.46898,                0.76797,                0.52269,                0.37811,                0.97529,                  1.538,                 1.0356,              0.0012709,              0.0012709,              0.0012709
                     50,                0.96744,                 1.0428,                 1.0315,                0.44152,                  0.825,                0.53689,                0.38321,                0.98957,                 1.3639,                 1.0136,              0.0012627,              0.0012627,              0.0012627
                     51,                0.89043,                   0.99,                0.99948,                0.47217,                 0.9625,                 0.6001,                 0.4444,                0.97889,                 1.1367,                0.99938,              0.0012544,              0.0012544,              0.0012544
                     52,                0.89045,                0.96816,                0.98949,                0.48429,                0.79186,                0.63535,                0.45012,                0.98443,                 1.2014,                 1.0104,              0.0012462,              0.0012462,              0.0012462
                     53,                 0.9304,                  1.037,                 1.0169,                0.48271,                0.74025,                0.53432,                0.37873,                 1.0087,                 1.4791,                 1.0389,              0.0012379,              0.0012379,              0.0012379
                     54,                0.89171,                0.90894,                0.98585,                0.47268,                0.83764,                0.56442,                0.40941,                0.95058,                 1.4717,                 1.0217,              0.0012297,              0.0012297,              0.0012297
                     55,                0.94818,                 1.0065,                      1,                0.45917,                0.80164,                0.56159,                0.40194,                0.97238,                 1.2369,                   1.02,              0.0012214,              0.0012214,              0.0012214
                     56,                0.92152,                0.96474,                 1.0189,                0.48302,                 0.7875,                 0.5916,                0.41566,                 1.0052,                 1.1712,                 1.0402,              0.0012132,              0.0012132,              0.0012132
                     57,                0.88806,                0.89485,                 0.9872,                0.45214,                0.87793,                0.61009,                0.46482,                0.91341,                  1.148,                 1.0048,              0.0012049,              0.0012049,              0.0012049
                     58,                0.91699,                0.91762,                 1.0497,                0.51064,                0.76384,                0.59682,                0.45646,                0.91987,                 1.2468,                 1.0116,              0.0011967,              0.0011967,              0.0011967
                     59,                0.83494,                0.82713,                0.98959,                0.46861,                0.78267,                 0.5718,                0.42248,                 0.9625,                 1.5757,                 1.0248,              0.0011884,              0.0011884,              0.0011884
                     60,                0.80467,                0.85961,                 0.9824,                0.49069,                0.81143,                0.63928,                  0.481,                0.92597,                 1.2664,                 1.0163,              0.0011802,              0.0011802,              0.0011802
                     61,                 0.8429,                 0.9547,                 0.9941,                0.51276,                0.76167,                0.59585,                0.44129,                0.98172,                 1.2577,                 1.0283,              0.0011719,              0.0011719,              0.0011719
                     62,                0.87578,                0.99837,                0.98882,                0.53418,                0.69364,                0.58288,                0.44577,                0.94085,                 1.3248,                 1.0128,              0.0011636,              0.0011636,              0.0011636
                     63,                  0.839,                0.91648,                0.98184,                0.53535,                0.84167,                 0.6085,                0.45046,                0.99863,                 1.1992,                 1.0563,              0.0011554,              0.0011554,              0.0011554
                     64,                0.90901,                 0.9704,                 1.0176,                0.49858,                0.79059,                0.63162,                0.46996,                  1.004,                 1.2857,                 1.0795,              0.0011471,              0.0011471,              0.0011471
                     65,                0.86555,                0.87703,                 0.9945,                0.46181,                 0.7625,                0.59158,                0.43688,                0.95605,                 1.2533,                  1.036,              0.0011389,              0.0011389,              0.0011389
                     66,                0.85873,                0.86429,                0.99203,                0.51742,                0.62083,                0.56896,                0.43419,                0.92688,                 1.3217,                 1.0207,              0.0011306,              0.0011306,              0.0011306
                     67,                0.81754,                0.82613,                0.99959,                0.62143,                0.54895,                0.59456,                0.43565,                 1.0093,                 1.4463,                 1.0579,              0.0011224,              0.0011224,              0.0011224
                     68,                0.85043,                0.79672,                0.97182,                0.53241,                0.79167,                0.62941,                0.45419,                0.93867,                 1.2269,                 1.0074,              0.0011141,              0.0011141,              0.0011141
                     69,                0.84246,                0.78592,                0.96688,                0.55256,                 0.7272,                0.64178,                0.45103,                 1.0412,                 1.1492,                 1.0367,              0.0011059,              0.0011059,              0.0011059
                     70,                0.81309,                0.79211,                0.96823,                 0.5348,                0.79157,                0.60966,                0.46906,                0.95204,                 1.3838,                 1.0302,              0.0010976,              0.0010976,              0.0010976
                     71,                 0.8381,                 0.8155,                0.98479,                0.50688,                0.77571,                0.62626,                0.47222,                0.97699,                 1.3702,                 1.0244,              0.0010894,              0.0010894,              0.0010894
                     72,                0.87409,                0.79886,                0.99597,                0.56023,                    0.6,                0.58262,                0.44835,                0.94137,                 1.2858,                 1.0411,              0.0010811,              0.0010811,              0.0010811
                     73,                0.83704,                0.74341,                0.96474,                0.58508,                 0.6375,                0.60359,                0.43181,                 1.0078,                   1.21,                 1.0653,              0.0010729,              0.0010729,              0.0010729
                     74,                0.82578,                0.81685,                0.98182,                0.53705,                 0.7375,                0.66642,                0.48813,                 1.0591,                 1.2191,                 1.0831,              0.0010646,              0.0010646,              0.0010646
                     75,                0.82591,                0.75279,                0.97444,                0.76538,                0.55833,                0.67815,                0.49843,                 1.0172,                 1.0566,                 1.0757,              0.0010564,              0.0010564,              0.0010564
                     76,                0.82906,                0.81764,                0.95143,                0.52783,                 0.6625,                0.58298,                0.42413,                  1.002,                 1.3113,                 1.0492,              0.0010481,              0.0010481,              0.0010481
                     77,                  0.838,                0.89535,                0.98243,                0.52845,                0.79167,                 0.6103,                0.45218,                0.96568,                 1.2463,                 1.0422,              0.0010399,              0.0010399,              0.0010399
                     78,                0.85055,                0.79993,                0.97752,                0.54977,                0.72917,                0.63136,                 0.4478,                 1.0276,                 1.2233,                 1.0737,              0.0010316,              0.0010316,              0.0010316
