metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00286,0.80484,0.06034,0.03015,0.03755,5.0579,1.36998,0,1720061529,,False,1,50bea_00002,2024-07-04_02-52-09,37.18752455711365,37.18752455711365,16925,b70a672424f1,172.17.0.3,37.18752455711365,1
0.00298,0.79202,0.00367,0.00202,0.03443,4.89005,1.29464,1,1720061537,,False,2,50bea_00002,2024-07-04_02-52-17,7.738345623016357,44.925870180130005,16925,b70a672424f1,172.17.0.3,44.925870180130005,2
0.00311,0.86752,0.15061,0.07388,0.03784,4.37469,1.24588,2,1720061545,,False,3,50bea_00002,2024-07-04_02-52-25,8.13613486289978,53.062005043029785,16925,b70a672424f1,172.17.0.3,53.062005043029785,3
0.00299,0.85613,0.39133,0.22713,0.03964,3.88921,1.37533,3,1720061549,,False,4,50bea_00002,2024-07-04_02-52-29,4.121277332305908,57.18328237533569,16925,b70a672424f1,172.17.0.3,57.18328237533569,4
0.83289,0.25641,0.43179,0.25002,0.04062,3.74574,1.40189,4,1720061553,,False,5,50bea_00002,2024-07-04_02-52-33,3.985433340072632,61.168715715408325,16925,b70a672424f1,172.17.0.3,61.168715715408325,5
0.52784,0.54274,0.55606,0.30639,0.04079,2.88596,1.3025,5,1720061557,,False,6,50bea_00002,2024-07-04_02-52-37,4.406243801116943,65.57495951652527,16925,b70a672424f1,172.17.0.3,65.57495951652527,6
0.51424,0.51425,0.56895,0.31549,0.03964,2.95329,1.29849,6,1720061562,,False,7,50bea_00002,2024-07-04_02-52-42,4.616597652435303,70.19155716896057,16925,b70a672424f1,172.17.0.3,70.19155716896057,7
0.62124,0.49145,0.55296,0.35499,0.03834,3.26635,1.29642,7,1720061567,,False,8,50bea_00002,2024-07-04_02-52-47,4.697612762451172,74.88916993141174,16925,b70a672424f1,172.17.0.3,74.88916993141174,8
0.55744,0.75926,0.66436,0.3888,0.03627,2.41772,1.20084,8,1720061571,,False,9,50bea_00002,2024-07-04_02-52-51,4.426252841949463,79.3154227733612,16925,b70a672424f1,172.17.0.3,79.3154227733612,9
0.48332,0.71368,0.58965,0.34806,0.0385,2.71082,1.26473,9,1720061575,,False,10,50bea_00002,2024-07-04_02-52-55,3.8459692001342773,83.16139197349548,16925,b70a672424f1,172.17.0.3,83.16139197349548,10
