metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00207,0.59687,0.00748,0.00363,0.01754,11.16215,1.48112,0,1720061528,,False,1,50bea_00001,2024-07-04_02-52-08,36.513824224472046,36.513824224472046,16924,b70a672424f1,172.17.0.3,36.513824224472046,1
0.00331,0.89316,0.14057,0.04982,0.01678,9.94164,1.2056,1,1720061532,,False,2,50bea_00001,2024-07-04_02-52-12,3.524503707885742,40.03832793235779,16924,b70a672424f1,172.17.0.3,40.03832793235779,2
0.00174,0.49145,0.09728,0.0505,0.0184,9.44452,1.26446,2,1720061614,,False,3,50bea_00001,2024-07-04_02-53-34,81.94625782966614,121.98458576202393,16924,b70a672424f1,172.17.0.3,121.98458576202393,3
0.47756,0.10114,0.28223,0.16238,0.01807,8.5243,1.20779,3,1720061619,,False,4,50bea_00001,2024-07-04_02-53-39,5.291950941085815,127.27653670310974,16924,b70a672424f1,172.17.0.3,127.27653670310974,4
0.41541,0.1339,0.35377,0.19766,0.02286,8.06912,1.56148,4,1720061623,,False,5,50bea_00001,2024-07-04_02-53-43,3.450209140777588,130.72674584388733,16924,b70a672424f1,172.17.0.3,130.72674584388733,5
0.49072,0.59687,0.49025,0.25833,0.02116,6.58172,1.38629,5,1720061626,,False,6,50bea_00001,2024-07-04_02-53-46,2.998434066772461,133.7251799106598,16924,b70a672424f1,172.17.0.3,133.7251799106598,6
0.43738,0.78457,0.53305,0.30893,0.01869,5.62641,1.27408,6,1720061629,,False,7,50bea_00001,2024-07-04_02-53-49,3.4207706451416016,137.1459505558014,16924,b70a672424f1,172.17.0.3,137.1459505558014,7
0.44966,0.64186,0.49401,0.304,0.01679,5.0758,1.19401,7,1720061633,,False,8,50bea_00001,2024-07-04_02-53-53,3.647310972213745,140.79326152801514,16924,b70a672424f1,172.17.0.3,140.79326152801514,8
0.43848,0.59972,0.46571,0.26094,0.01907,5.2824,1.27579,8,1720061636,,False,9,50bea_00001,2024-07-04_02-53-56,3.0603950023651123,143.85365653038025,16924,b70a672424f1,172.17.0.3,143.85365653038025,9
0.45936,0.72365,0.51772,0.28212,0.01991,5.01334,1.31717,9,1720061648,,False,10,50bea_00001,2024-07-04_02-54-08,12.522736310958862,156.3763928413391,16924,b70a672424f1,172.17.0.3,156.3763928413391,10
0.43618,0.76191,0.47291,0.28803,0.01764,4.66098,1.25653,10,1720061652,,True,11,50bea_00001,2024-07-04_02-54-12,3.953582763671875,160.329975605011,16924,b70a672424f1,172.17.0.3,160.329975605011,11
