metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00283,0.81786,0.14791,0.08915,0.02265,4.83382,1.36284,0,1720019224,,False,1,d44cc_00001,2024-07-03_15-07-04,31.962854623794556,31.962854623794556,20523,b70a672424f1,172.17.0.3,31.962854623794556,1
0.00316,0.92619,0.30227,0.15191,0.02117,4.45473,1.20096,1,1720019227,,False,2,d44cc_00001,2024-07-03_15-07-07,2.4535446166992188,34.416399240493774,20523,b70a672424f1,172.17.0.3,34.416399240493774,2
0.00197,0.5619,0.20135,0.10246,0.02399,4.33675,1.18754,2,1720019229,,False,3,d44cc_00001,2024-07-03_15-07-09,2.4082705974578857,36.82466983795166,20523,b70a672424f1,172.17.0.3,36.82466983795166,3
0.0032,0.92619,0.3878,0.19904,0.02354,3.91575,1.28022,3,1720019232,,False,4,d44cc_00001,2024-07-03_15-07-12,2.5250282287597656,39.349698066711426,20523,b70a672424f1,172.17.0.3,39.349698066711426,4
0.74622,0.12152,0.5634,0.2881,0.0238,3.47014,1.22601,4,1720019234,,False,5,d44cc_00001,2024-07-03_15-07-14,2.1277387142181396,41.477436780929565,20523,b70a672424f1,172.17.0.3,41.477436780929565,5
0.88659,0.1219,0.45562,0.20766,0.02531,3.33058,1.36313,5,1720019236,,False,6,d44cc_00001,2024-07-03_15-07-16,2.3059487342834473,43.78338551521301,20523,b70a672424f1,172.17.0.3,43.78338551521301,6
0.4192,0.39643,0.2928,0.11248,0.02857,3.18965,1.51332,6,1720019239,,False,7,d44cc_00001,2024-07-03_15-07-19,2.309786558151245,46.09317207336426,20523,b70a672424f1,172.17.0.3,46.09317207336426,7
0.37764,0.39643,0.37018,0.1626,0.03018,5.54272,1.7131,7,1720019241,,False,8,d44cc_00001,2024-07-03_15-07-21,2.152003765106201,48.24517583847046,20523,b70a672424f1,172.17.0.3,48.24517583847046,8
0.46035,0.35952,0.38827,0.19745,0.02707,2.92468,1.49018,8,1720019243,,False,9,d44cc_00001,2024-07-03_15-07-23,2.1401872634887695,50.38536310195923,20523,b70a672424f1,172.17.0.3,50.38536310195923,9
0.43115,0.39524,0.33721,0.163,0.02831,2.86415,1.49323,9,1720019245,,False,10,d44cc_00001,2024-07-03_15-07-25,2.232375144958496,52.617738246917725,20523,b70a672424f1,172.17.0.3,52.617738246917725,10
0.60106,0.6045,0.65063,0.32675,0.02627,2.85315,1.40748,10,1720019248,,False,11,d44cc_00001,2024-07-03_15-07-28,2.3849151134490967,55.00265336036682,20523,b70a672424f1,172.17.0.3,55.00265336036682,11
0.54194,0.79068,0.72827,0.38194,0.02658,2.21647,1.42835,11,1720019250,,False,12,d44cc_00001,2024-07-03_15-07-30,2.4516735076904297,57.45432686805725,20523,b70a672424f1,172.17.0.3,57.45432686805725,12
0.52446,0.83709,0.6491,0.29679,0.02876,2.24683,1.48461,12,1720019252,,False,13,d44cc_00001,2024-07-03_15-07-32,2.134901285171509,59.58922815322876,20523,b70a672424f1,172.17.0.3,59.58922815322876,13
0.60979,0.82143,0.76527,0.37803,0.02945,1.84128,1.52698,13,1720019254,,False,14,d44cc_00001,2024-07-03_15-07-34,2.17360520362854,61.7628333568573,20523,b70a672424f1,172.17.0.3,61.7628333568573,14
0.65647,0.78904,0.77924,0.41958,0.02557,1.75147,1.34884,14,1720019257,,False,15,d44cc_00001,2024-07-03_15-07-37,2.304616928100586,64.06745028495789,20523,b70a672424f1,172.17.0.3,64.06745028495789,15
0.6681,0.70476,0.79124,0.38852,0.02682,1.63887,1.37867,15,1720019259,,False,16,d44cc_00001,2024-07-03_15-07-39,2.1285905838012695,66.19604086875916,20523,b70a672424f1,172.17.0.3,66.19604086875916,16
0.48881,0.66429,0.69597,0.33224,0.02883,1.78823,1.47484,16,1720019261,,False,17,d44cc_00001,2024-07-03_15-07-41,2.1678082942962646,68.36384916305542,20523,b70a672424f1,172.17.0.3,68.36384916305542,17
0.73562,0.70685,0.71598,0.38736,0.02437,1.46429,1.32947,17,1720019263,,False,18,d44cc_00001,2024-07-03_15-07-43,2.0581700801849365,70.42201924324036,20523,b70a672424f1,172.17.0.3,70.42201924324036,18
0.79696,0.73208,0.81989,0.41876,0.02762,1.45831,1.40263,18,1720019265,,False,19,d44cc_00001,2024-07-03_15-07-45,2.2274727821350098,72.64949202537537,20523,b70a672424f1,172.17.0.3,72.64949202537537,19
0.71139,0.74167,0.80358,0.40296,0.02543,1.56527,1.34072,19,1720019267,,False,20,d44cc_00001,2024-07-03_15-07-47,2.0431671142578125,74.69265913963318,20523,b70a672424f1,172.17.0.3,74.69265913963318,20
0.78925,0.70476,0.78183,0.40402,0.0262,1.50406,1.36958,20,1720019270,,False,21,d44cc_00001,2024-07-03_15-07-50,2.186030626296997,76.87868976593018,20523,b70a672424f1,172.17.0.3,76.87868976593018,21
0.76302,0.6782,0.77112,0.35914,0.0309,1.66704,1.54071,21,1720019272,,False,22,d44cc_00001,2024-07-03_15-07-52,2.15567684173584,79.03436660766602,20523,b70a672424f1,172.17.0.3,79.03436660766602,22
0.61704,0.65493,0.68202,0.37214,0.02616,1.65626,1.41089,22,1720019274,,False,23,d44cc_00001,2024-07-03_15-07-54,2.184865713119507,81.21923232078552,20523,b70a672424f1,172.17.0.3,81.21923232078552,23
0.68072,0.70744,0.76751,0.37388,0.02816,1.43171,1.4543,23,1720019276,,False,24,d44cc_00001,2024-07-03_15-07-56,2.5733802318573,83.79261255264282,20523,b70a672424f1,172.17.0.3,83.79261255264282,24
0.63028,0.75714,0.77269,0.40314,0.02631,1.42613,1.3694,24,1720019279,,False,25,d44cc_00001,2024-07-03_15-07-59,2.223205089569092,86.01581764221191,20523,b70a672424f1,172.17.0.3,86.01581764221191,25
0.75395,0.60926,0.72529,0.33808,0.02957,1.67047,1.48371,25,1720019281,,False,26,d44cc_00001,2024-07-03_15-08-01,2.0767791271209717,88.09259676933289,20523,b70a672424f1,172.17.0.3,88.09259676933289,26
0.59873,0.8113,0.80192,0.37042,0.02988,1.50069,1.4915,26,1720019283,,False,27,d44cc_00001,2024-07-03_15-08-03,2.0971133708953857,90.18971014022827,20523,b70a672424f1,172.17.0.3,90.18971014022827,27
