metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00292,0.86786,0.23892,0.14828,0.00632,4.27262,1.24452,0,1720019291,,False,1,d44cc_00005,2024-07-03_15-08-11,35.50280141830444,35.50280141830444,23978,b70a672424f1,172.17.0.3,35.50280141830444,1
0.00307,0.89048,0.26661,0.16538,0.00692,4.12564,1.27349,1,1720019304,,False,2,d44cc_00005,2024-07-03_15-08-24,12.974122285842896,48.47692370414734,23978,b70a672424f1,172.17.0.3,48.47692370414734,2
0.00316,0.94048,0.18573,0.1275,0.00703,4.08074,1.26337,2,1720019320,,False,3,d44cc_00005,2024-07-03_15-08-40,15.436208963394165,63.913132667541504,23978,b70a672424f1,172.17.0.3,63.913132667541504,3
0.96755,0.125,0.39617,0.21873,0.00678,3.73234,1.24251,3,1720019452,,False,4,d44cc_00005,2024-07-03_15-10-52,131.84350633621216,195.75663900375366,23978,b70a672424f1,172.17.0.3,195.75663900375366,4
0.58968,0.5904,0.5985,0.3724,0.00611,2.6633,1.11641,4,1720019464,,False,5,d44cc_00005,2024-07-03_15-11-04,12.03247618675232,207.78911519050598,23978,b70a672424f1,172.17.0.3,207.78911519050598,5
0.69321,0.629,0.61712,0.35926,0.0071,2.5446,1.19915,5,1720019470,,False,6,d44cc_00005,2024-07-03_15-11-10,6.320770978927612,214.1098861694336,23978,b70a672424f1,172.17.0.3,214.1098861694336,6
0.63859,0.65357,0.66231,0.37546,0.00708,2.27871,1.34042,6,1720019476,,False,7,d44cc_00005,2024-07-03_15-11-16,6.0126447677612305,220.12253093719482,23978,b70a672424f1,172.17.0.3,220.12253093719482,7
0.49319,0.63124,0.57091,0.34548,0.00684,2.27998,1.28532,7,1720019482,,False,8,d44cc_00005,2024-07-03_15-11-22,6.404573440551758,226.52710437774658,23978,b70a672424f1,172.17.0.3,226.52710437774658,8
0.43371,0.46667,0.43619,0.27147,0.00756,2.99135,1.34558,8,1720019507,,False,9,d44cc_00005,2024-07-03_15-11-47,24.36834454536438,250.89544892311096,23978,b70a672424f1,172.17.0.3,250.89544892311096,9
0.54619,0.61263,0.60649,0.35475,0.00665,2.30017,1.19901,9,1720019511,,False,10,d44cc_00005,2024-07-03_15-11-51,4.038437366485596,254.93388628959656,23978,b70a672424f1,172.17.0.3,254.93388628959656,10
0.59246,0.52217,0.62388,0.36148,0.00699,2.27366,1.2836,10,1720019680,,False,11,d44cc_00005,2024-07-03_15-14-40,168.75703525543213,423.6909215450287,23978,b70a672424f1,172.17.0.3,423.6909215450287,11
0.60744,0.55714,0.53083,0.32637,0.00746,2.62911,1.36527,11,1720019712,,False,12,d44cc_00005,2024-07-03_15-15-12,32.13347244262695,455.82439398765564,23978,b70a672424f1,172.17.0.3,455.82439398765564,12
0.59684,0.71905,0.67759,0.42336,0.00623,1.7479,1.16581,12,1720019717,,False,13,d44cc_00005,2024-07-03_15-15-17,4.904935836791992,460.72932982444763,23978,b70a672424f1,172.17.0.3,460.72932982444763,13
0.64498,0.80833,0.78427,0.4606,0.00678,1.64845,1.21191,13,1720019728,,False,14,d44cc_00005,2024-07-03_15-15-28,11.085439443588257,471.8147692680359,23978,b70a672424f1,172.17.0.3,471.8147692680359,14
0.61365,0.83119,0.72943,0.46503,0.00641,1.48851,1.17649,14,1720019733,,False,15,d44cc_00005,2024-07-03_15-15-33,5.032775402069092,476.847544670105,23978,b70a672424f1,172.17.0.3,476.847544670105,15
0.74097,0.7719,0.83908,0.53415,0.00645,1.42802,1.20346,15,1720019884,,False,16,d44cc_00005,2024-07-03_15-18-04,151.4797489643097,628.3272936344147,23978,b70a672424f1,172.17.0.3,628.3272936344147,16
0.79296,0.72857,0.8366,0.4929,0.00773,1.36607,1.30193,16,1720019887,,False,17,d44cc_00005,2024-07-03_15-18-07,2.735741376876831,631.0630350112915,23978,b70a672424f1,172.17.0.3,631.0630350112915,17
0.52782,0.70937,0.64321,0.37341,0.00669,1.99117,1.20374,17,1720019890,,False,18,d44cc_00005,2024-07-03_15-18-10,2.60998272895813,633.6730177402496,23978,b70a672424f1,172.17.0.3,633.6730177402496,18
0.61839,0.73169,0.71453,0.42912,0.00648,1.44453,1.21186,18,1720019892,,False,19,d44cc_00005,2024-07-03_15-18-12,2.478532075881958,636.1515498161316,23978,b70a672424f1,172.17.0.3,636.1515498161316,19
0.84186,0.65238,0.75084,0.45317,0.00614,1.36334,1.18214,19,1720019895,,False,20,d44cc_00005,2024-07-03_15-18-15,2.352069139480591,638.5036189556122,23978,b70a672424f1,172.17.0.3,638.5036189556122,20
0.81062,0.82422,0.82429,0.51465,0.00662,1.17217,1.2218,20,1720019897,,False,21,d44cc_00005,2024-07-03_15-18-17,2.4256749153137207,640.9292938709259,23978,b70a672424f1,172.17.0.3,640.9292938709259,21
0.76962,0.85476,0.8602,0.49759,0.00716,1.1685,1.26216,21,1720019899,,False,22,d44cc_00005,2024-07-03_15-18-19,2.4857475757598877,643.4150414466858,23978,b70a672424f1,172.17.0.3,643.4150414466858,22
0.83454,0.77769,0.86169,0.53178,0.00659,1.18952,1.20807,22,1720019902,,False,23,d44cc_00005,2024-07-03_15-18-22,2.623223304748535,646.0382647514343,23978,b70a672424f1,172.17.0.3,646.0382647514343,23
0.66156,0.83129,0.85328,0.52206,0.00664,1.22728,1.2068,23,1720019905,,False,24,d44cc_00005,2024-07-03_15-18-25,2.897280693054199,648.9355454444885,23978,b70a672424f1,172.17.0.3,648.9355454444885,24
0.69275,0.60289,0.71593,0.46128,0.00682,1.30061,1.21194,24,1720019908,,False,25,d44cc_00005,2024-07-03_15-18-28,3.135349988937378,652.0708954334259,23978,b70a672424f1,172.17.0.3,652.0708954334259,25
0.68734,0.82024,0.77081,0.45902,0.00729,1.37382,1.25723,25,1720019915,,False,26,d44cc_00005,2024-07-03_15-18-35,7.054722785949707,659.1256182193756,23978,b70a672424f1,172.17.0.3,659.1256182193756,26
0.7062,0.77242,0.8234,0.52803,0.00678,1.21959,1.2266,26,1720019919,,False,27,d44cc_00005,2024-07-03_15-18-39,3.6209592819213867,662.746577501297,23978,b70a672424f1,172.17.0.3,662.746577501297,27
0.79557,0.75695,0.82329,0.51028,0.0069,1.25279,1.23782,27,1720019923,,False,28,d44cc_00005,2024-07-03_15-18-43,3.6517064571380615,666.3982839584351,23978,b70a672424f1,172.17.0.3,666.3982839584351,28
0.78645,0.78669,0.80949,0.52333,0.00629,1.08974,1.18739,28,1720019926,,False,29,d44cc_00005,2024-07-03_15-18-46,3.6196134090423584,670.0178973674774,23978,b70a672424f1,172.17.0.3,670.0178973674774,29
0.856,0.72541,0.82931,0.50641,0.00702,1.16819,1.2374,29,1720019929,,False,30,d44cc_00005,2024-07-03_15-18-49,3.182400703430176,673.2002980709076,23978,b70a672424f1,172.17.0.3,673.2002980709076,30
0.63578,0.80277,0.79779,0.49909,0.00657,1.42279,1.19897,30,1720019933,,False,31,d44cc_00005,2024-07-03_15-18-53,3.240595579147339,676.4408936500549,23978,b70a672424f1,172.17.0.3,676.4408936500549,31
0.75984,0.80807,0.84824,0.57051,0.00581,0.991,1.12985,31,1720019936,,False,32,d44cc_00005,2024-07-03_15-18-56,3.1588497161865234,679.5997433662415,23978,b70a672424f1,172.17.0.3,679.5997433662415,32
0.751,0.77738,0.85384,0.58291,0.00562,0.9357,1.11654,32,1720019939,,False,33,d44cc_00005,2024-07-03_15-18-59,3.0786514282226562,682.6783947944641,23978,b70a672424f1,172.17.0.3,682.6783947944641,33
0.86191,0.79318,0.87289,0.52596,0.00701,1.01682,1.23395,33,1720019943,,False,34,d44cc_00005,2024-07-03_15-19-03,4.625396966934204,687.3037917613983,23978,b70a672424f1,172.17.0.3,687.3037917613983,34
0.76424,0.6829,0.82505,0.49163,0.00661,1.50956,1.2014,34,1720019956,,False,35,d44cc_00005,2024-07-03_15-19-16,12.666543006896973,699.9703347682953,23978,b70a672424f1,172.17.0.3,699.9703347682953,35
0.71841,0.63588,0.70202,0.43946,0.00671,1.56994,1.20591,35,1720019959,,False,36,d44cc_00005,2024-07-03_15-19-19,2.896977663040161,702.8673124313354,23978,b70a672424f1,172.17.0.3,702.8673124313354,36
0.78035,0.69167,0.82395,0.51399,0.00667,1.12862,1.20248,36,1720020035,,False,37,d44cc_00005,2024-07-03_15-20-35,75.85880041122437,778.7261128425598,23978,b70a672424f1,172.17.0.3,778.7261128425598,37
0.8272,0.82123,0.89667,0.563,0.00624,1.00004,1.16709,37,1720020042,,False,38,d44cc_00005,2024-07-03_15-20-42,6.626384496688843,785.3524973392487,23978,b70a672424f1,172.17.0.3,785.3524973392487,38
0.94358,0.74048,0.90134,0.5531,0.00644,0.90464,1.16571,38,1720020045,,False,39,d44cc_00005,2024-07-03_15-20-45,3.2994778156280518,788.6519751548767,23978,b70a672424f1,172.17.0.3,788.6519751548767,39
0.92018,0.74048,0.901,0.5602,0.00626,0.93733,1.16523,39,1720020048,,False,40,d44cc_00005,2024-07-03_15-20-48,3.123955726623535,791.7759308815002,23978,b70a672424f1,172.17.0.3,791.7759308815002,40
0.72695,0.8121,0.86791,0.50921,0.00743,1.07861,1.30181,40,1720020051,,False,41,d44cc_00005,2024-07-03_15-20-51,2.7384846210479736,794.5144155025482,23978,b70a672424f1,172.17.0.3,794.5144155025482,41
0.67961,0.77738,0.77538,0.501,0.00589,1.09745,1.14855,41,1720020053,,False,42,d44cc_00005,2024-07-03_15-20-53,2.7179267406463623,797.2323422431946,23978,b70a672424f1,172.17.0.3,797.2323422431946,42
0.75928,0.83503,0.85924,0.53614,0.00662,0.95534,1.19562,42,1720020057,,False,43,d44cc_00005,2024-07-03_15-20-57,3.4673080444335938,800.6996502876282,23978,b70a672424f1,172.17.0.3,800.6996502876282,43
0.80705,0.86429,0.87209,0.53878,0.00645,0.93389,1.19304,43,1720020084,,False,44,d44cc_00005,2024-07-03_15-21-24,26.78598380088806,827.4856340885162,23978,b70a672424f1,172.17.0.3,827.4856340885162,44
0.86886,0.79167,0.86574,0.49328,0.00765,1.04254,1.32839,44,1720020088,,False,45,d44cc_00005,2024-07-03_15-21-28,4.05735969543457,831.5429937839508,23978,b70a672424f1,172.17.0.3,831.5429937839508,45
0.87417,0.74985,0.87478,0.58753,0.00571,0.88688,1.12844,45,1720020199,,False,46,d44cc_00005,2024-07-03_15-23-19,110.69948172569275,942.2424755096436,23978,b70a672424f1,172.17.0.3,942.2424755096436,46
0.85866,0.83929,0.90132,0.55485,0.00691,0.91611,1.275,46,1720020202,,False,47,d44cc_00005,2024-07-03_15-23-22,3.8633086681365967,946.1057841777802,23978,b70a672424f1,172.17.0.3,946.1057841777802,47
0.7963,0.81593,0.88943,0.56355,0.00666,0.93897,1.22179,47,1720020206,,False,48,d44cc_00005,2024-07-03_15-23-26,3.5321528911590576,949.6379370689392,23978,b70a672424f1,172.17.0.3,949.6379370689392,48
0.68594,0.83949,0.85098,0.55235,0.00677,1.03788,1.20942,48,1720020210,,False,49,d44cc_00005,2024-07-03_15-23-30,3.614274024963379,953.2522110939026,23978,b70a672424f1,172.17.0.3,953.2522110939026,49
0.77097,0.75714,0.85165,0.54746,0.00632,1.01004,1.16558,49,1720020213,,False,50,d44cc_00005,2024-07-03_15-23-33,3.6217997074127197,956.8740108013153,23978,b70a672424f1,172.17.0.3,956.8740108013153,50
0.62862,0.7426,0.74122,0.47148,0.00668,1.49637,1.21287,50,1720020217,,False,51,d44cc_00005,2024-07-03_15-23-37,3.7413806915283203,960.6153914928436,23978,b70a672424f1,172.17.0.3,960.6153914928436,51
0.77091,0.79015,0.87118,0.54894,0.00659,0.88651,1.19065,51,1720020221,,False,52,d44cc_00005,2024-07-03_15-23-41,3.6331582069396973,964.2485496997833,23978,b70a672424f1,172.17.0.3,964.2485496997833,52
0.77142,0.81548,0.81494,0.49605,0.00681,1.02397,1.20506,52,1720020224,,False,53,d44cc_00005,2024-07-03_15-23-44,3.76651668548584,968.0150663852692,23978,b70a672424f1,172.17.0.3,968.0150663852692,53
0.67744,0.71232,0.71878,0.49328,0.00599,1.27392,1.13141,53,1720020274,,False,54,d44cc_00005,2024-07-03_15-24-34,49.18435549736023,1017.1994218826294,23978,b70a672424f1,172.17.0.3,1017.1994218826294,54
0.83713,0.85357,0.87652,0.51871,0.00708,0.96999,1.24168,54,1720020277,,False,55,d44cc_00005,2024-07-03_15-24-37,3.369211196899414,1020.5686330795288,23978,b70a672424f1,172.17.0.3,1020.5686330795288,55
0.86286,0.77055,0.84936,0.54173,0.00652,0.97578,1.19236,55,1720020280,,False,56,d44cc_00005,2024-07-03_15-24-40,2.771578311920166,1023.340211391449,23978,b70a672424f1,172.17.0.3,1023.340211391449,56
0.81442,0.82316,0.86844,0.55485,0.00664,0.8928,1.18878,56,1720020283,,False,57,d44cc_00005,2024-07-03_15-24-43,3.151771306991577,1026.4919826984406,23978,b70a672424f1,172.17.0.3,1026.4919826984406,57
0.8249,0.76905,0.87412,0.59616,0.00601,0.96978,1.14627,57,1720020286,,False,58,d44cc_00005,2024-07-03_15-24-46,2.6405434608459473,1029.1325261592865,23978,b70a672424f1,172.17.0.3,1029.1325261592865,58
0.91877,0.71786,0.8638,0.56498,0.00607,0.89463,1.15885,58,1720020288,,False,59,d44cc_00005,2024-07-03_15-24-48,2.449251174926758,1031.5817773342133,23978,b70a672424f1,172.17.0.3,1031.5817773342133,59
