metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00222,0.625,0.00464,0.00162,0.00908,26.54608,1.27449,0,1720448144,,False,1,75b99_00003,2024-07-08_14-15-44,42.93834185600281,42.93834185600281,3940,b70a672424f1,172.17.0.3,42.93834185600281,1
0.00211,0.59583,0.13056,0.05494,0.00905,24.71039,1.14804,1,1720448147,,False,2,75b99_00003,2024-07-08_14-15-47,2.6578829288482666,45.596224784851074,3940,b70a672424f1,172.17.0.3,45.596224784851074,2
0.00145,0.4125,0.13684,0.06127,0.01031,24.47458,1.257,2,1720448150,,False,3,75b99_00003,2024-07-08_14-15-50,2.6852867603302,48.281511545181274,3940,b70a672424f1,172.17.0.3,48.281511545181274,3
0.00191,0.55417,0.26566,0.09532,0.01289,23.33686,1.60221,3,1720448152,,False,4,75b99_00003,2024-07-08_14-15-52,2.2604479789733887,50.54195952415466,3940,b70a672424f1,172.17.0.3,50.54195952415466,4
0.54198,0.38208,0.43875,0.19599,0.01069,19.56349,1.34817,4,1720448154,,False,5,75b99_00003,2024-07-08_14-15-54,2.2755422592163086,52.81750178337097,3940,b70a672424f1,172.17.0.3,52.81750178337097,5
0.31629,0.295,0.28248,0.14006,0.01304,19.52612,1.63527,5,1720448156,,False,6,75b99_00003,2024-07-08_14-15-56,2.1848702430725098,55.00237202644348,3940,b70a672424f1,172.17.0.3,55.00237202644348,6
0.45456,0.2,0.3299,0.16421,0.01182,20.138,1.43476,6,1720448159,,False,7,75b99_00003,2024-07-08_14-15-59,2.2488834857940674,57.25125551223755,3940,b70a672424f1,172.17.0.3,57.25125551223755,7
0.43336,0.4625,0.36593,0.19938,0.01196,15.05616,1.44171,7,1720448161,,False,8,75b99_00003,2024-07-08_14-16-01,2.2339189052581787,59.48517441749573,3940,b70a672424f1,172.17.0.3,59.48517441749573,8
0.38469,0.52083,0.38213,0.20485,0.0126,17.02393,1.51263,8,1720448163,,False,9,75b99_00003,2024-07-08_14-16-03,2.344583749771118,61.829758167266846,3940,b70a672424f1,172.17.0.3,61.829758167266846,9
0.21861,0.49583,0.20371,0.08146,0.01402,21.93959,1.74694,9,1720448166,,False,10,75b99_00003,2024-07-08_14-16-06,2.275851249694824,64.10560941696167,3940,b70a672424f1,172.17.0.3,64.10560941696167,10
0.39481,0.7,0.44587,0.21935,0.0118,13.24419,1.40596,10,1720448168,,False,11,75b99_00003,2024-07-08_14-16-08,2.1490671634674072,66.25467658042908,3940,b70a672424f1,172.17.0.3,66.25467658042908,11
0.3074,0.71721,0.41646,0.19555,0.01245,16.32446,1.50211,11,1720448170,,False,12,75b99_00003,2024-07-08_14-16-10,2.1427700519561768,68.39744663238525,3940,b70a672424f1,172.17.0.3,68.39744663238525,12
0.39266,0.67083,0.4073,0.21076,0.01163,13.08108,1.43841,12,1720448172,,False,13,75b99_00003,2024-07-08_14-16-12,2.0794198513031006,70.47686648368835,3940,b70a672424f1,172.17.0.3,70.47686648368835,13
0.47594,0.74151,0.51016,0.27417,0.0124,11.11452,1.42738,13,1720448174,,False,14,75b99_00003,2024-07-08_14-16-14,2.163041591644287,72.63990807533264,3940,b70a672424f1,172.17.0.3,72.63990807533264,14
0.47179,0.59167,0.45596,0.25385,0.01105,12.60897,1.36775,14,1720448176,,False,15,75b99_00003,2024-07-08_14-16-16,2.0100512504577637,74.6499593257904,3940,b70a672424f1,172.17.0.3,74.6499593257904,15
0.47703,0.75417,0.51973,0.33206,0.00953,13.40748,1.24396,15,1720448178,,False,16,75b99_00003,2024-07-08_14-16-18,2.124779224395752,76.77473855018616,3940,b70a672424f1,172.17.0.3,76.77473855018616,16
