                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1441,                 1.3699,                 1.1336,                0.50086,                0.77678,                0.54116,                0.38812,                   1.06,                 1.1746,                 1.0829,              0.0013864,              0.0013864,              0.0013864
                     36,                 1.1367,                 1.3387,                 1.1383,                0.48094,                0.84537,                0.55426,                0.38289,                 1.1125,                 1.1594,                   1.11,              0.0013782,              0.0013782,              0.0013782
                     37,                  1.126,                  1.305,                 1.1271,                0.50195,                0.76543,                0.56954,                0.42888,                0.97101,                 1.1286,                 1.0501,              0.0013699,              0.0013699,              0.0013699
                     38,                 1.0963,                  1.315,                 1.1122,                0.51159,                0.80417,                0.55304,                0.39389,                0.97394,                 1.1535,                 1.0381,              0.0013617,              0.0013617,              0.0013617
                     39,                 1.0578,                 1.3124,                 1.1101,                0.45836,                0.75031,                0.54279,                0.39274,                0.98307,                 1.1568,                  1.067,              0.0013534,              0.0013534,              0.0013534
                     40,                 1.0878,                 1.2884,                 1.0833,                0.50551,                0.76667,                0.56446,                0.41609,                 1.0009,                 1.1516,                  1.043,              0.0013452,              0.0013452,              0.0013452
                     41,                 1.0979,                 1.2925,                 1.1385,                0.44388,                0.94167,                0.57521,                0.43562,                0.94403,                 1.0825,                 1.0227,              0.0013369,              0.0013369,              0.0013369
                     42,                 1.1673,                  1.337,                 1.1635,                0.44816,                0.85481,                0.53151,                 0.4023,                0.92424,                 1.1201,                0.99692,              0.0013287,              0.0013287,              0.0013287
                     43,                 1.1317,                 1.3165,                  1.133,                0.47566,                0.78812,                0.53007,                 0.3851,                 1.0502,                 1.2333,                 1.0553,              0.0013204,              0.0013204,              0.0013204
                     44,                 1.0638,                 1.2895,                 1.1235,                0.46265,                0.74377,                0.46685,                0.33383,                0.97281,                 1.3216,                 1.0589,              0.0013122,              0.0013122,              0.0013122
                     45,                 1.1087,                 1.2812,                 1.1254,                 0.4678,                0.95833,                0.59301,                0.45067,                0.90763,                 1.1176,                  1.019,              0.0013039,              0.0013039,              0.0013039
                     46,                 1.0989,                 1.2898,                 1.1148,                0.44808,                0.81086,                0.59258,                0.39828,                 1.0858,                 1.1659,                  1.068,              0.0012957,              0.0012957,              0.0012957
                     47,                 1.1029,                 1.2659,                 1.1109,                0.47601,                 0.8375,                0.56809,                0.42691,                0.99463,                 1.1463,                 1.0294,              0.0012874,              0.0012874,              0.0012874
                     48,                 1.0472,                 1.2487,                 1.1027,                0.44862,                0.91395,                0.57282,                0.40197,                0.99202,                  1.128,                 1.0708,              0.0012792,              0.0012792,              0.0012792
                     49,                 1.0409,                 1.2588,                  1.084,                0.49117,                 0.8479,                0.56851,                0.41864,                 1.0429,                 1.1654,                 1.0414,              0.0012709,              0.0012709,              0.0012709
