metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0022,0.59829,0.00486,0.00136,0.01958,33.94699,1.59077,0,1720061527,,False,1,50bea_00000,2024-07-04_02-52-07,34.911097288131714,34.911097288131714,16923,b70a672424f1,172.17.0.3,34.911097288131714,1
0.00189,0.49288,0.00169,0.00039,0.02124,33.18871,1.78579,1,1720061530,,False,2,50bea_00000,2024-07-04_02-52-10,2.986607074737549,37.89770436286926,16923,b70a672424f1,172.17.0.3,37.89770436286926,2
0.00176,0.48006,0.00382,0.00083,0.02368,33.05579,1.89988,2,1720061533,,False,3,50bea_00000,2024-07-04_02-52-13,3.3834030628204346,41.2811074256897,16923,b70a672424f1,172.17.0.3,41.2811074256897,3
0.00319,0.90598,0.31446,0.11749,0.02184,27.42934,1.59341,3,1720061536,,False,4,50bea_00000,2024-07-04_02-52-16,2.933647871017456,44.21475529670715,16923,b70a672424f1,172.17.0.3,44.21475529670715,4
0.31568,0.62393,0.3279,0.10133,0.02616,20.77474,1.88131,4,1720061539,,False,5,50bea_00000,2024-07-04_02-52-19,2.831433057785034,47.04618835449219,16923,b70a672424f1,172.17.0.3,47.04618835449219,5
0.43822,0.44486,0.42547,0.1902,0.02445,21.11955,1.58342,5,1720061542,,False,6,50bea_00000,2024-07-04_02-52-22,3.0176212787628174,50.063809633255005,16923,b70a672424f1,172.17.0.3,50.063809633255005,6
0.43854,0.56982,0.46075,0.20892,0.02375,18.6147,1.61859,6,1720061545,,False,7,50bea_00000,2024-07-04_02-52-25,2.728653907775879,52.792463541030884,16923,b70a672424f1,172.17.0.3,52.792463541030884,7
0.36912,0.61111,0.4397,0.14296,0.02773,21.46128,1.87293,7,1720061548,,False,8,50bea_00000,2024-07-04_02-52-28,2.897545337677002,55.690008878707886,16923,b70a672424f1,172.17.0.3,55.690008878707886,8
0.3771,0.6401,0.51109,0.25146,0.02267,17.85344,1.52768,8,1720061550,,False,9,50bea_00000,2024-07-04_02-52-30,2.5421905517578125,58.2321994304657,16923,b70a672424f1,172.17.0.3,58.2321994304657,9
0.49537,0.66107,0.51921,0.22398,0.02438,15.10724,1.58039,9,1720061553,,False,10,50bea_00000,2024-07-04_02-52-33,2.9363787174224854,61.168578147888184,16923,b70a672424f1,172.17.0.3,61.168578147888184,10
0.44722,0.77566,0.50594,0.22443,0.02316,16.74109,1.51192,10,1720061556,,False,11,50bea_00000,2024-07-04_02-52-36,2.753063440322876,63.92164158821106,16923,b70a672424f1,172.17.0.3,63.92164158821106,11
0.43967,0.77493,0.47889,0.21121,0.02439,15.45776,1.59964,11,1720061558,,False,12,50bea_00000,2024-07-04_02-52-38,2.430927038192749,66.35256862640381,16923,b70a672424f1,172.17.0.3,66.35256862640381,12
0.35963,0.67521,0.54465,0.24816,0.02218,16.50842,1.43746,12,1720061614,,False,13,50bea_00000,2024-07-04_02-53-34,55.538779735565186,121.891348361969,16923,b70a672424f1,172.17.0.3,121.891348361969,13
0.46501,0.69825,0.53281,0.23882,0.02401,15.17591,1.51818,13,1720061617,,False,14,50bea_00000,2024-07-04_02-53-37,2.852301597595215,124.74364995956421,16923,b70a672424f1,172.17.0.3,124.74364995956421,14
0.46184,0.50697,0.45789,0.16858,0.02712,20.29677,1.76301,14,1720061620,,False,15,50bea_00000,2024-07-04_02-53-40,3.1143457889556885,127.8579957485199,16923,b70a672424f1,172.17.0.3,127.8579957485199,15
0.46934,0.73507,0.62179,0.25442,0.02457,14.94144,1.54353,15,1720061623,,False,16,50bea_00000,2024-07-04_02-53-43,3.229940414428711,131.0879361629486,16923,b70a672424f1,172.17.0.3,131.0879361629486,16
