                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  0.875,                 1.0152,                0.99795,                0.40412,                0.82083,                0.54791,                0.39692,                  1.029,                 1.2768,                   1.04,              0.0013864,              0.0013864,              0.0013864
                     36,                0.85351,                0.96376,                0.99733,                0.45728,                    0.7,                0.55886,                0.40287,                 1.0287,                 1.1664,                 1.0532,              0.0013782,              0.0013782,              0.0013782
                     37,                0.87072,                0.95055,                0.98189,                0.45222,                0.88333,                0.53589,                0.39624,                0.95639,                  1.275,                 1.0041,              0.0013699,              0.0013699,              0.0013699
                     38,                0.84397,                0.89784,                0.98043,                0.42396,                 0.8875,                0.54448,                  0.417,                0.96825,                 1.2737,                 1.0221,              0.0013617,              0.0013617,              0.0013617
                     39,                0.85739,                0.88757,                  0.984,                0.46719,                0.86692,                0.57508,                0.43601,                0.90956,                 1.2703,                0.99436,              0.0013534,              0.0013534,              0.0013534
                     40,                0.89059,                0.95046,                 1.0051,                0.49829,                0.69583,                0.54712,                0.39521,                0.95421,                 1.2721,                 1.0136,              0.0013452,              0.0013452,              0.0013452
                     41,                0.81105,                0.83778,                0.97469,                0.45348,                0.72689,                0.53973,                0.39262,                0.97175,                 1.4212,                 1.0277,              0.0013369,              0.0013369,              0.0013369
                     42,                0.86269,                0.86547,                0.99516,                0.44746,                0.75833,                 0.5497,                0.39763,                 1.0309,                 1.3666,                 1.0537,              0.0013287,              0.0013287,              0.0013287
                     43,                0.85591,                0.86181,                0.98964,                0.49186,                 0.8408,                0.57519,                0.43955,                0.98152,                 1.3479,                 1.0475,              0.0013204,              0.0013204,              0.0013204
                     44,                0.86885,                0.90558,                0.98972,                0.46767,                0.82347,                0.55309,                0.41961,                 0.9558,                 1.4761,                 1.0255,              0.0013122,              0.0013122,              0.0013122
                     45,                0.81905,                0.79523,                0.98195,                0.47724,                0.68798,                0.57519,                0.42048,                 1.0179,                 1.2545,                 1.0516,              0.0013039,              0.0013039,              0.0013039
                     46,                0.78407,                0.72909,                0.96751,                0.50505,                 0.8475,                0.60752,                0.47865,                 0.9288,                 1.3093,                 1.0226,              0.0012957,              0.0012957,              0.0012957
                     47,                0.81956,                0.77021,                0.98039,                0.50907,                0.77077,                0.60559,                 0.4526,                 1.0915,                 1.3343,                 1.0967,              0.0012874,              0.0012874,              0.0012874
                     48,                0.81838,                0.79838,                0.96069,                0.45013,                 0.8288,                0.59531,                0.44884,                 1.0115,                 1.3182,                 1.0145,              0.0012792,              0.0012792,              0.0012792
                     49,                 0.8343,                 0.7969,                0.97434,                0.46392,                0.82379,                0.58548,                0.45629,                0.90213,                 1.3984,                0.99636,              0.0012709,              0.0012709,              0.0012709
                     50,                0.78247,                0.74736,                0.95799,                0.42418,                0.80313,                0.53875,                0.41497,                0.87807,                 1.5313,                0.97043,              0.0012627,              0.0012627,              0.0012627
                     51,                0.79215,                0.76208,                0.96246,                0.39369,                 0.8375,                 0.5295,                0.37739,                0.94849,                 1.6218,                 1.0101,              0.0012544,              0.0012544,              0.0012544
                     52,                0.77058,                 0.7203,                0.95673,                0.52857,                0.76159,                0.56551,                0.40501,                0.99189,                 1.3099,                 1.0866,              0.0012462,              0.0012462,              0.0012462
                     53,                0.76843,                0.74167,                0.96316,                0.51109,                0.76444,                0.57165,                  0.436,                0.98283,                 1.4533,                 1.0439,              0.0012379,              0.0012379,              0.0012379
                     54,                0.78735,                0.68981,                0.97509,                0.54069,                 0.7375,                0.60938,                0.45173,                0.93416,                 1.2111,                0.98361,              0.0012297,              0.0012297,              0.0012297
