metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00221,0.625,0.01054,0.00552,0.00702,24.91232,1.34362,0,1720003778,,False,1,de62f_00002,2024-07-03_10-49-38,30.78211522102356,30.78211522102356,38163,b70a672424f1,172.17.0.3,30.78211522102356,1
0.00173,0.49167,0.04358,0.028,0.00751,23.26163,1.27375,1,1720003786,,False,2,de62f_00002,2024-07-03_10-49-46,7.954126834869385,38.736242055892944,38163,b70a672424f1,172.17.0.3,38.736242055892944,2
0.00269,0.775,0.1731,0.08654,0.00808,21.71357,1.19498,2,1720003793,,False,3,de62f_00002,2024-07-03_10-49-53,7.399754285812378,46.13599634170532,38163,b70a672424f1,172.17.0.3,46.13599634170532,3
0.00265,0.76667,0.17214,0.10338,0.00689,19.66852,1.13288,3,1720003801,,False,4,de62f_00002,2024-07-03_10-50-01,7.470379114151001,53.60637545585632,38163,b70a672424f1,172.17.0.3,53.60637545585632,4
0.40603,0.23668,0.41079,0.22568,0.00835,17.33556,1.25264,4,1720003807,,False,5,de62f_00002,2024-07-03_10-50-07,5.89306378364563,59.49943923950195,38163,b70a672424f1,172.17.0.3,59.49943923950195,5
0.3998,0.5125,0.39537,0.17874,0.00954,15.68799,1.45887,5,1720003812,,False,6,de62f_00002,2024-07-03_10-50-12,5.564000606536865,65.06343984603882,38163,b70a672424f1,172.17.0.3,65.06343984603882,6
0.4503,0.51664,0.40582,0.22677,0.00869,14.9314,1.29218,6,1720003822,,False,7,de62f_00002,2024-07-03_10-50-22,9.647989749908447,74.71142959594727,38163,b70a672424f1,172.17.0.3,74.71142959594727,7
0.42527,0.575,0.39935,0.23285,0.00867,12.86292,1.38725,7,1720003829,,False,8,de62f_00002,2024-07-03_10-50-29,6.95516300201416,81.66659259796143,38163,b70a672424f1,172.17.0.3,81.66659259796143,8
0.40988,0.55833,0.42797,0.24246,0.00931,13.14546,1.42352,8,1720003835,,False,9,de62f_00002,2024-07-03_10-50-35,6.17169451713562,87.83828711509705,38163,b70a672424f1,172.17.0.3,87.83828711509705,9
0.38898,0.58751,0.39003,0.20006,0.01005,13.33431,1.46098,9,1720003841,,False,10,de62f_00002,2024-07-03_10-50-41,5.883267879486084,93.72155499458313,38163,b70a672424f1,172.17.0.3,93.72155499458313,10
0.45647,0.77083,0.45843,0.29088,0.00814,11.62154,1.32433,10,1720003847,,False,11,de62f_00002,2024-07-03_10-50-47,6.028372049331665,99.7499270439148,38163,b70a672424f1,172.17.0.3,99.7499270439148,11
0.47846,0.67083,0.47396,0.29384,0.00819,11.83047,1.29297,11,1720003852,,False,12,de62f_00002,2024-07-03_10-50-52,5.0967936515808105,104.8467206954956,38163,b70a672424f1,172.17.0.3,104.8467206954956,12
0.44402,0.75626,0.51872,0.309,0.00875,11.78405,1.34764,12,1720003858,,False,13,de62f_00002,2024-07-03_10-50-58,6.013963937759399,110.860684633255,38163,b70a672424f1,172.17.0.3,110.860684633255,13
0.46927,0.71401,0.46159,0.26185,0.00939,12.17948,1.40694,13,1720003864,,False,14,de62f_00002,2024-07-03_10-51-04,6.148197889328003,117.00888252258301,38163,b70a672424f1,172.17.0.3,117.00888252258301,14
0.39901,0.67083,0.45046,0.26317,0.00816,11.04537,1.28349,14,1720003872,,False,15,de62f_00002,2024-07-03_10-51-12,7.684764385223389,124.6936469078064,38163,b70a672424f1,172.17.0.3,124.6936469078064,15
0.41789,0.57003,0.41509,0.24356,0.00862,21.54277,1.34974,15,1720003879,,False,16,de62f_00002,2024-07-03_10-51-19,7.14840292930603,131.84204983711243,38163,b70a672424f1,172.17.0.3,131.84204983711243,16
0.35921,0.45833,0.33009,0.19198,0.00892,13.05128,1.39637,16,1720003886,,False,17,de62f_00002,2024-07-03_10-51-26,6.549466133117676,138.3915159702301,38163,b70a672424f1,172.17.0.3,138.3915159702301,17
0.45004,0.73333,0.44693,0.2713,0.00755,10.82072,1.23061,17,1720003891,,False,18,de62f_00002,2024-07-03_10-51-31,5.395344018936157,143.78685998916626,38163,b70a672424f1,172.17.0.3,143.78685998916626,18
0.42197,0.7751,0.48209,0.24235,0.00929,9.96666,1.3267,18,1720003897,,False,19,de62f_00002,2024-07-03_10-51-37,5.626246929168701,149.41310691833496,38163,b70a672424f1,172.17.0.3,149.41310691833496,19
0.4327,0.72936,0.46623,0.22368,0.01048,9.80255,1.52568,19,1720003902,,False,20,de62f_00002,2024-07-03_10-51-42,5.56185245513916,154.97495937347412,38163,b70a672424f1,172.17.0.3,154.97495937347412,20
0.44058,0.86134,0.55481,0.33917,0.00836,8.39838,1.27682,20,1720003908,,False,21,de62f_00002,2024-07-03_10-51-48,5.177212476730347,160.15217185020447,38163,b70a672424f1,172.17.0.3,160.15217185020447,21
0.44601,0.63198,0.46973,0.28039,0.00824,9.92851,1.30304,21,1720003913,,False,22,de62f_00002,2024-07-03_10-51-53,5.7813122272491455,165.9334840774536,38163,b70a672424f1,172.17.0.3,165.9334840774536,22
