metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00232,0.65417,0.0342,0.01481,0.00488,16.87238,1.27852,0,1720448309,,False,1,75b99_00007,2024-07-08_14-18-29,34.961347818374634,34.961347818374634,9555,b70a672424f1,172.17.0.3,34.961347818374634,1
0.0014,0.39583,0.14324,0.076,0.00549,16.39113,1.32801,1,1720448312,,False,2,75b99_00007,2024-07-08_14-18-32,2.551041603088379,37.51238942146301,9555,b70a672424f1,172.17.0.3,37.51238942146301,2
0.00284,0.8,0.20351,0.09164,0.00573,15.83711,1.29675,2,1720448315,,False,3,75b99_00007,2024-07-08_14-18-35,2.5152359008789062,40.02762532234192,9555,b70a672424f1,172.17.0.3,40.02762532234192,3
0.00221,0.63333,0.27742,0.11164,0.00603,14.59683,1.40995,3,1720448317,,False,4,75b99_00007,2024-07-08_14-18-37,2.6071743965148926,42.63479971885681,9555,b70a672424f1,172.17.0.3,42.63479971885681,4
0.47876,0.61667,0.39262,0.18954,0.00581,13.03286,1.36177,4,1720448320,,False,5,75b99_00007,2024-07-08_14-18-40,2.3483059406280518,44.98310565948486,9555,b70a672424f1,172.17.0.3,44.98310565948486,5
0.36405,0.1834,0.23993,0.13756,0.00582,11.89661,1.40501,5,1720448322,,False,6,75b99_00007,2024-07-08_14-18-42,2.256101131439209,47.23920679092407,9555,b70a672424f1,172.17.0.3,47.23920679092407,6
0.41919,0.57917,0.42805,0.21601,0.00647,9.89326,1.63754,6,1720448324,,False,7,75b99_00007,2024-07-08_14-18-44,2.257814884185791,49.49702167510986,9555,b70a672424f1,172.17.0.3,49.49702167510986,7
0.3065,0.6625,0.36267,0.17346,0.00685,12.1299,1.79364,7,1720448326,,False,8,75b99_00007,2024-07-08_14-18-46,2.4414470195770264,51.93846869468689,9555,b70a672424f1,172.17.0.3,51.93846869468689,8
0.5085,0.60342,0.46688,0.24726,0.00641,9.18936,1.57355,8,1720448329,,False,9,75b99_00007,2024-07-08_14-18-49,2.4594955444335938,54.39796423912048,9555,b70a672424f1,172.17.0.3,54.39796423912048,9
0.45288,0.62071,0.48473,0.22599,0.00716,9.00014,1.65917,9,1720448332,,False,10,75b99_00007,2024-07-08_14-18-52,2.5841188430786133,56.9820830821991,9555,b70a672424f1,172.17.0.3,56.9820830821991,10
0.39835,0.6,0.4501,0.22422,0.00651,9.55626,1.47338,10,1720448334,,False,11,75b99_00007,2024-07-08_14-18-54,2.3406307697296143,59.32271385192871,9555,b70a672424f1,172.17.0.3,59.32271385192871,11
0.48726,0.67874,0.50249,0.23388,0.00655,8.4924,1.51064,11,1720448337,,False,12,75b99_00007,2024-07-08_14-18-57,2.8800761699676514,62.20279002189636,9555,b70a672424f1,172.17.0.3,62.20279002189636,12
0.50973,0.625,0.50989,0.24083,0.00696,8.94571,1.63739,12,1720448344,,False,13,75b99_00007,2024-07-08_14-19-04,6.807362079620361,69.01015210151672,9555,b70a672424f1,172.17.0.3,69.01015210151672,13
0.46344,0.62299,0.48946,0.24884,0.00658,8.78426,1.55091,13,1720448346,,False,14,75b99_00007,2024-07-08_14-19-06,2.292769193649292,71.30292129516602,9555,b70a672424f1,172.17.0.3,71.30292129516602,14
0.46389,0.79624,0.59493,0.23863,0.0069,6.66204,1.64154,14,1720448348,,False,15,75b99_00007,2024-07-08_14-19-08,2.2065377235412598,73.50945901870728,9555,b70a672424f1,172.17.0.3,73.50945901870728,15
0.53289,0.57446,0.53479,0.26788,0.00641,7.03783,1.5227,15,1720448350,,False,16,75b99_00007,2024-07-08_14-19-10,2.154926300048828,75.6643853187561,9555,b70a672424f1,172.17.0.3,75.6643853187561,16
0.44776,0.675,0.50039,0.26644,0.00641,7.40888,1.52424,16,1720448352,,False,17,75b99_00007,2024-07-08_14-19-12,2.0930020809173584,77.75738739967346,9555,b70a672424f1,172.17.0.3,77.75738739967346,17
0.42519,0.77917,0.53407,0.28439,0.0061,6.70109,1.3842,17,1720448355,,False,18,75b99_00007,2024-07-08_14-19-15,2.1939966678619385,79.9513840675354,9555,b70a672424f1,172.17.0.3,79.9513840675354,18
0.51879,0.51802,0.46973,0.2508,0.00599,7.95196,1.43664,18,1720448357,,False,19,75b99_00007,2024-07-08_14-19-17,2.259122610092163,82.21050667762756,9555,b70a672424f1,172.17.0.3,82.21050667762756,19
0.48002,0.80417,0.55896,0.28591,0.00628,6.42807,1.44364,19,1720448359,,False,20,75b99_00007,2024-07-08_14-19-19,2.194843053817749,84.40534973144531,9555,b70a672424f1,172.17.0.3,84.40534973144531,20
0.45515,0.77917,0.54967,0.29272,0.00614,6.54284,1.39327,20,1720448361,,False,21,75b99_00007,2024-07-08_14-19-21,2.2114715576171875,86.6168212890625,9555,b70a672424f1,172.17.0.3,86.6168212890625,21
0.42736,0.75417,0.51428,0.1882,0.0073,7.33885,1.68444,21,1720448363,,False,22,75b99_00007,2024-07-08_14-19-23,2.172980785369873,88.78980207443237,9555,b70a672424f1,172.17.0.3,88.78980207443237,22
0.45129,0.81044,0.57768,0.32955,0.00574,5.8989,1.40731,22,1720448366,,False,23,75b99_00007,2024-07-08_14-19-26,2.3142330646514893,91.10403513908386,9555,b70a672424f1,172.17.0.3,91.10403513908386,23
0.46674,0.82083,0.55449,0.28042,0.00651,6.98645,1.48586,23,1720448368,,False,24,75b99_00007,2024-07-08_14-19-28,2.255540609359741,93.3595757484436,9555,b70a672424f1,172.17.0.3,93.3595757484436,24
0.44342,0.79167,0.56998,0.29783,0.00628,6.04743,1.46752,24,1720448370,,False,25,75b99_00007,2024-07-08_14-19-30,2.08671498298645,95.44629073143005,9555,b70a672424f1,172.17.0.3,95.44629073143005,25
0.47314,0.5875,0.55386,0.29822,0.00615,5.75974,1.49641,25,1720448372,,False,26,75b99_00007,2024-07-08_14-19-32,2.1322021484375,97.57849287986755,9555,b70a672424f1,172.17.0.3,97.57849287986755,26
0.57102,0.63658,0.58882,0.30659,0.00636,5.49823,1.47554,26,1720448374,,False,27,75b99_00007,2024-07-08_14-19-34,2.1698832511901855,99.74837613105774,9555,b70a672424f1,172.17.0.3,99.74837613105774,27
0.48844,0.74151,0.58233,0.25465,0.00656,6.63315,1.55318,27,1720448377,,False,28,75b99_00007,2024-07-08_14-19-37,2.184593915939331,101.93297004699707,9555,b70a672424f1,172.17.0.3,101.93297004699707,28
0.55397,0.77083,0.58643,0.27749,0.00687,5.85776,1.56493,28,1720448379,,False,29,75b99_00007,2024-07-08_14-19-39,2.156959056854248,104.08992910385132,9555,b70a672424f1,172.17.0.3,104.08992910385132,29
0.46832,0.74025,0.53698,0.29673,0.0062,5.81781,1.43147,29,1720448381,,False,30,75b99_00007,2024-07-08_14-19-41,2.210080623626709,106.30000972747803,9555,b70a672424f1,172.17.0.3,106.30000972747803,30
0.46712,0.8523,0.58109,0.31086,0.00616,5.21215,1.43814,30,1720448383,,False,31,75b99_00007,2024-07-08_14-19-43,2.1668124198913574,108.46682214736938,9555,b70a672424f1,172.17.0.3,108.46682214736938,31
0.54315,0.75023,0.58659,0.29504,0.00638,5.82035,1.48709,31,1720448385,,False,32,75b99_00007,2024-07-08_14-19-45,2.134066104888916,110.6008882522583,9555,b70a672424f1,172.17.0.3,110.6008882522583,32
0.47448,0.86667,0.60341,0.33583,0.00581,5.41097,1.38401,32,1720448388,,False,33,75b99_00007,2024-07-08_14-19-48,2.2149596214294434,112.81584787368774,9555,b70a672424f1,172.17.0.3,112.81584787368774,33
0.46326,0.73608,0.54833,0.27734,0.00681,5.85861,1.55299,33,1720448390,,False,34,75b99_00007,2024-07-08_14-19-50,2.1201963424682617,114.936044216156,9555,b70a672424f1,172.17.0.3,114.936044216156,34
0.46107,0.80277,0.54391,0.28215,0.00648,6.12034,1.50486,34,1720448392,,False,35,75b99_00007,2024-07-08_14-19-52,2.053115129470825,116.98915934562683,9555,b70a672424f1,172.17.0.3,116.98915934562683,35
