metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00155,0.43333,0.00116,0.00051,0.00771,32.03519,1.42121,0,1720448145,,False,1,75b99_00000,2024-07-08_14-15-45,43.10514783859253,43.10514783859253,3937,b70a672424f1,172.17.0.3,43.10514783859253,1
0.00161,0.47083,0.00991,0.00502,0.00857,31.50757,1.32154,1,1720448147,,False,2,75b99_00000,2024-07-08_14-15-47,2.8021063804626465,45.907254219055176,3937,b70a672424f1,172.17.0.3,45.907254219055176,2
0.00133,0.38333,0.12133,0.03373,0.01091,31.39015,1.4141,2,1720448150,,False,3,75b99_00000,2024-07-08_14-15-50,2.5938825607299805,48.501136779785156,3937,b70a672424f1,172.17.0.3,48.501136779785156,3
0.00032,0.0875,0.00043,0.00014,0.01312,30.65533,1.73602,3,1720448152,,False,4,75b99_00000,2024-07-08_14-15-52,2.432060480117798,50.933197259902954,3937,b70a672424f1,172.17.0.3,50.933197259902954,4
0.48146,0.225,0.24319,0.11253,0.00995,24.81367,1.38909,4,1720448155,,False,5,75b99_00000,2024-07-08_14-15-55,2.3204548358917236,53.25365209579468,3937,b70a672424f1,172.17.0.3,53.25365209579468,5
0.17573,0.2875,0.12647,0.03964,0.01264,98.87295,1.99106,5,1720448157,,False,6,75b99_00000,2024-07-08_14-15-57,2.2046711444854736,55.45832324028015,3937,b70a672424f1,172.17.0.3,55.45832324028015,6
0.09331,0.23333,0.05688,0.01875,0.01089,73.16786,1.78418,6,1720448159,,False,7,75b99_00000,2024-07-08_14-15-59,2.216641664505005,57.674964904785156,3937,b70a672424f1,172.17.0.3,57.674964904785156,7
0.12343,0.27917,0.12959,0.04254,0.01128,53.55869,1.96387,7,1720448162,,False,8,75b99_00000,2024-07-08_14-16-02,2.3549718856811523,60.02993679046631,3937,b70a672424f1,172.17.0.3,60.02993679046631,8
0.29705,0.3,0.23445,0.09439,0.01185,29.37562,1.80692,8,1720448164,,False,9,75b99_00000,2024-07-08_14-16-04,2.203700542449951,62.23363733291626,3937,b70a672424f1,172.17.0.3,62.23363733291626,9
0.23241,0.35,0.23287,0.10831,0.01227,23.74929,1.84204,9,1720448166,,False,10,75b99_00000,2024-07-08_14-16-06,2.22737193107605,64.46100926399231,3937,b70a672424f1,172.17.0.3,64.46100926399231,10
0.35165,0.38582,0.29641,0.1122,0.01258,22.90843,1.75279,10,1720448168,,True,11,75b99_00000,2024-07-08_14-16-08,2.1054296493530273,66.56643891334534,3937,b70a672424f1,172.17.0.3,66.56643891334534,11
