                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8149,                 4.6458,                 1.5301,                      0,                      0,                      0,                      0,                 1.1855,                 4.5099,                  1.287,             0.00021671,             0.00021671,             0.00021671
                      2,                 1.5157,                 3.6598,                 1.2794,                      0,                      0,                      0,                      0,                 1.0001,                 3.8596,                0.99134,             0.00044786,             0.00044786,             0.00044786
                      3,                 1.2755,                 2.8637,                 1.1923,                      0,                      0,                      0,                      0,                 1.0107,                 3.7913,                 1.0109,              0.0006767,              0.0006767,              0.0006767
                      4,                 1.2844,                 2.5219,                 1.1646,                      0,                      0,                      0,                      0,                 1.5033,                 4.1392,                 1.3003,             0.00090323,             0.00090323,             0.00090323
                      5,                 1.3034,                 2.6545,                 1.1642,                      0,                      0,                      0,                      0,                  1.564,                 4.6033,                 1.5453,              0.0011275,              0.0011275,              0.0011275
                      6,                  1.268,                  2.314,                 1.1745,                      0,                      0,                      0,                      0,                 1.2935,                 3.1103,                 1.2299,              0.0013494,              0.0013494,              0.0013494
                      7,                 1.3259,                 2.4979,                 1.2581,                0.08333,                0.02083,                 0.0434,                0.03472,                 1.5281,                 5.1956,                 1.5065,               0.001569,               0.001569,               0.001569
                      8,                 1.3247,                 2.2775,                 1.2032,                0.08333,                0.02083,                 0.0434,                0.03472,                 1.4956,                 6.7497,                  1.473,              0.0016092,              0.0016092,              0.0016092
                      9,                  1.285,                 2.2204,                 1.1852,                0.08333,                0.02083,                 0.0434,                0.03472,                 1.4733,                  3.706,                 1.4294,               0.001601,               0.001601,               0.001601
                     10,                 1.2949,                 2.1234,                 1.2316,                0.08333,                0.02083,                 0.0434,                0.03472,                  1.454,                 3.2296,                 1.4602,              0.0015927,              0.0015927,              0.0015927
                     11,                  1.257,                 2.0155,                 1.2191,                0.08333,                0.02083,                 0.0434,                0.03472,                 1.5354,                 3.2549,                 1.5991,              0.0015845,              0.0015845,              0.0015845
                     12,                 1.2156,                 1.8887,                 1.1879,                0.55128,                0.22917,                0.37619,                0.29193,                  1.259,                 2.0477,                 1.1926,              0.0015762,              0.0015762,              0.0015762
                     13,                 1.2908,                 1.8859,                 1.2608,                 0.4625,                 0.0875,                0.26871,                0.19286,                 1.3364,                  2.496,                 1.3006,               0.001568,               0.001568,               0.001568
                     14,                 1.2674,                 1.8066,                 1.2038,                0.48529,                0.59583,                0.47465,                0.37657,                 1.0427,                 2.0647,                 1.0883,              0.0015597,              0.0015597,              0.0015597
                     15,                 1.1847,                 1.7767,                 1.1596,                0.61667,                0.40833,                0.46842,                0.38222,                 1.0596,                 1.7545,                 1.0873,              0.0015515,              0.0015515,              0.0015515
                     16,                 1.2232,                 1.6933,                 1.1601,                0.53221,                0.49167,                0.45166,                0.34933,                 1.1541,                 1.8374,                 1.1724,              0.0015432,              0.0015432,              0.0015432
                     17,                 1.1829,                  1.587,                 1.1313,                 0.5081,                 0.7125,                0.51676,                0.39653,                 1.0811,                 1.6484,                 1.1086,               0.001535,               0.001535,               0.001535
                     18,                 1.1367,                 1.6066,                 1.0752,                  0.505,                0.40417,                0.40465,                0.33848,                 1.0157,                 1.5023,                 1.0438,              0.0015267,              0.0015267,              0.0015267
                     19,                 1.1143,                 1.5179,                 1.1085,                0.48513,                0.37083,                0.37026,                0.28571,                 1.0627,                 1.4244,                 1.0365,              0.0015185,              0.0015185,              0.0015185
                     20,                  1.118,                 1.5065,                 1.1155,                0.48958,                 0.4375,                0.42778,                0.33704,                 1.0664,                 1.4271,                 1.0791,              0.0015102,              0.0015102,              0.0015102
                     21,                 1.1084,                 1.4965,                 1.1069,                   0.45,                 0.1625,                0.31671,                 0.2477,                 1.1292,                 1.4883,                 1.1083,               0.001502,               0.001502,               0.001502
                     22,                 1.1189,                 1.4624,                 1.1304,                    0.5,                0.05417,                0.26895,                  0.203,                 1.0251,                 1.5554,                  1.058,              0.0014937,              0.0014937,              0.0014937
                     23,                  1.086,                 1.4361,                 1.1057,                  0.625,                 0.0375,                0.32531,                0.27268,                 1.0531,                 1.5972,                  1.089,              0.0014855,              0.0014855,              0.0014855
                     24,                 1.0744,                 1.4049,                 1.1124,                   0.35,                 0.0375,                  0.188,                0.16331,                 1.0313,                 1.4356,                 1.0581,              0.0014772,              0.0014772,              0.0014772
                     25,                 1.0947,                 1.3687,                  1.095,                0.32325,                0.05417,                0.18919,                 0.1342,                 1.0889,                 1.4712,                 1.0979,               0.001469,               0.001469,               0.001469
                     26,                 1.0043,                 1.4061,                 1.0812,                0.45238,                 0.0875,                0.27363,                0.20845,                 1.0148,                 1.3418,                 1.0901,              0.0014607,              0.0014607,              0.0014607
                     27,                 1.0144,                 1.3266,                 1.0712,                    0.4,                0.13333,                0.26872,                0.20016,                 1.0785,                 1.2736,                 1.1112,              0.0014525,              0.0014525,              0.0014525
                     28,                 1.0453,                 1.3163,                 1.0595,                0.42857,                    0.1,                0.26179,                0.22456,                 1.0914,                 1.2841,                 1.0906,              0.0014442,              0.0014442,              0.0014442
