metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00211,0.58547,0.00859,0.00335,0.00881,35.21342,1.50541,0,1720152986,,False,1,15aff_00005,2024-07-05_04-16-26,38.55052304267883,38.55052304267883,48817,b70a672424f1,172.17.0.3,38.55052304267883,1
0.00262,0.7037,0.05554,0.00807,0.00964,34.40671,1.59143,1,1720152992,,False,2,15aff_00005,2024-07-05_04-16-32,6.573620796203613,45.124143838882446,48817,b70a672424f1,172.17.0.3,45.124143838882446,2
0.0019,0.5584,0.00472,0.0015,0.01026,34.97436,1.76456,2,1720152997,,False,3,15aff_00005,2024-07-05_04-16-37,5.14047908782959,50.264622926712036,48817,b70a672424f1,172.17.0.3,50.264622926712036,3
0.14781,0.08832,0.14157,0.03995,0.01053,27.56366,1.72845,3,1720153001,,False,4,15aff_00005,2024-07-05_04-16-41,3.308225393295288,53.572848320007324,48817,b70a672424f1,172.17.0.3,53.572848320007324,4
0.53842,0.30213,0.35117,0.09965,0.01095,28.14035,1.77628,4,1720153004,,False,5,15aff_00005,2024-07-05_04-16-44,3.1069562435150146,56.67980456352234,48817,b70a672424f1,172.17.0.3,56.67980456352234,5
0.4103,0.21468,0.31546,0.08963,0.01272,24.66272,1.84683,5,1720153016,,False,6,15aff_00005,2024-07-05_04-16-56,12.182068347930908,68.86187291145325,48817,b70a672424f1,172.17.0.3,68.86187291145325,6
0.40183,0.37749,0.36777,0.09834,0.01296,23.83667,1.75682,6,1720153429,,False,7,15aff_00005,2024-07-05_04-23-49,413.36118841171265,482.2230613231659,48817,b70a672424f1,172.17.0.3,482.2230613231659,7
0.30617,0.11396,0.15343,0.05125,0.01368,28.02833,2.06612,7,1720153432,,False,8,15aff_00005,2024-07-05_04-23-52,2.9164235591888428,485.13948488235474,48817,b70a672424f1,172.17.0.3,485.13948488235474,8
0.4483,0.69088,0.48487,0.14929,0.01279,21.72727,2.06808,8,1720153542,,False,9,15aff_00005,2024-07-05_04-25-42,109.59927415847778,594.7387590408325,48817,b70a672424f1,172.17.0.3,594.7387590408325,9
0.44142,0.80364,0.49555,0.17346,0.01175,17.88882,1.80619,9,1720153545,,False,10,15aff_00005,2024-07-05_04-25-45,3.0377566814422607,597.7765157222748,48817,b70a672424f1,172.17.0.3,597.7765157222748,10
0.47845,0.7323,0.52411,0.16355,0.01213,17.8203,1.84939,10,1720153548,,True,11,15aff_00005,2024-07-05_04-25-48,2.9056618213653564,600.6821775436401,48817,b70a672424f1,172.17.0.3,600.6821775436401,11
