metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.00232,0.65833,0.01337,0.01236,0.03024,15.19906,1.47393,0,1720019888,,False,1,d44cc_00007,2024-07-03_15-18-08,190.330881357193,190.330881357193,28832,b70a672424f1,172.17.0.3,190.330881357193,1
0.00277,0.80595,0.14286,0.04627,0.03284,14.3776,1.53673,1,1720019891,,False,2,d44cc_00007,2024-07-03_15-18-11,3.1286628246307373,193.45954418182373,28832,b70a672424f1,172.17.0.3,193.45954418182373,2
0.00282,0.79167,0.20994,0.07573,0.0349,13.70631,1.52026,2,1720019894,,False,3,d44cc_00007,2024-07-03_15-18-14,3.1276538372039795,196.5871980190277,28832,b70a672424f1,172.17.0.3,196.5871980190277,3
0.52111,0.14134,0.43951,0.15615,0.03814,11.31286,1.56742,3,1720019897,,False,4,d44cc_00007,2024-07-03_15-18-17,2.955904483795166,199.54310250282288,28832,b70a672424f1,172.17.0.3,199.54310250282288,4
0.54515,0.25923,0.32747,0.10564,0.04348,11.95619,1.9737,4,1720019900,,False,5,d44cc_00007,2024-07-03_15-18-20,2.9982128143310547,202.54131531715393,28832,b70a672424f1,172.17.0.3,202.54131531715393,5
0.32949,0.5,0.35235,0.10027,0.04703,9.5028,2.12219,5,1720019903,,False,6,d44cc_00007,2024-07-03_15-18-23,2.9974544048309326,205.53876972198486,28832,b70a672424f1,172.17.0.3,205.53876972198486,6
0.50566,0.6204,0.5572,0.17273,0.04525,7.92888,1.8248,6,1720019910,,False,7,d44cc_00007,2024-07-03_15-18-30,6.762528419494629,212.3012981414795,28832,b70a672424f1,172.17.0.3,212.3012981414795,7
0.46009,0.50051,0.45131,0.14988,0.04509,8.75641,1.83792,7,1720020038,,False,8,d44cc_00007,2024-07-03_15-20-38,128.52957916259766,340.83087730407715,28832,b70a672424f1,172.17.0.3,340.83087730407715,8
0.41568,0.78375,0.54401,0.21888,0.0394,7.25116,1.6885,8,1720020067,,False,9,d44cc_00007,2024-07-03_15-21-07,29.06782364845276,369.8987009525299,28832,b70a672424f1,172.17.0.3,369.8987009525299,9
0.46546,0.76786,0.53875,0.1926,0.04158,8.1755,1.85816,9,1720020273,,False,10,d44cc_00007,2024-07-03_15-24-33,205.58886814117432,575.4875690937042,28832,b70a672424f1,172.17.0.3,575.4875690937042,10
0.39744,0.64405,0.4606,0.13833,0.04718,7.40664,2.09453,10,1720020276,,True,11,d44cc_00007,2024-07-03_15-24-36,3.488560914993286,578.9761300086975,28832,b70a672424f1,172.17.0.3,578.9761300086975,11
