metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0022,0.6339,0.01483,0.00418,0.01371,32.8549,1.5194,0,1720154048,,False,1,15aff_00009,2024-07-05_04-34-08,408.9585347175598,408.9585347175598,9286,b70a672424f1,172.17.0.3,408.9585347175598,1
0.00246,0.7037,0.11776,0.0331,0.01851,32.97691,1.65757,1,1720154051,,False,2,15aff_00009,2024-07-05_04-34-11,2.602261781692505,411.5607964992523,9286,b70a672424f1,172.17.0.3,411.5607964992523,2
0.00057,0.16382,0.02877,0.00417,0.01964,31.14782,1.67486,2,1720154053,,False,3,15aff_00009,2024-07-05_04-34-13,2.4100751876831055,413.9708716869354,9286,b70a672424f1,172.17.0.3,413.9708716869354,3
0.00173,0.49715,0.01259,0.00297,0.02009,29.66559,1.70745,3,1720154055,,False,4,15aff_00009,2024-07-05_04-34-15,2.2881369590759277,416.25900864601135,9286,b70a672424f1,172.17.0.3,416.25900864601135,4
0.44939,0.28917,0.32173,0.08797,0.02093,26.50256,1.8454,4,1720154058,,False,5,15aff_00009,2024-07-05_04-34-18,2.417658805847168,418.6766674518585,9286,b70a672424f1,172.17.0.3,418.6766674518585,5
0.35347,0.31339,0.23402,0.04348,0.02411,42.58714,2.27147,5,1720154060,,False,6,15aff_00009,2024-07-05_04-34-20,2.2911417484283447,420.96780920028687,9286,b70a672424f1,172.17.0.3,420.96780920028687,6
0.38663,0.47721,0.33655,0.10145,0.02321,21.68956,2.04633,6,1720154062,,False,7,15aff_00009,2024-07-05_04-34-22,2.4108123779296875,423.37862157821655,9286,b70a672424f1,172.17.0.3,423.37862157821655,7
0.23825,0.48981,0.18854,0.05053,0.02245,33.20366,2.04229,7,1720154151,,False,8,15aff_00009,2024-07-05_04-35-51,88.57763576507568,511.95625734329224,9286,b70a672424f1,172.17.0.3,511.95625734329224,8
0.2466,0.18091,0.14823,0.02754,0.02581,26.87159,2.45057,8,1720154153,,False,9,15aff_00009,2024-07-05_04-35-53,2.3076682090759277,514.2639255523682,9286,b70a672424f1,172.17.0.3,514.2639255523682,9
0.42344,0.64672,0.48215,0.11704,0.02342,19.46294,2.21201,9,1720154156,,False,10,15aff_00009,2024-07-05_04-35-56,2.494576930999756,516.7585024833679,9286,b70a672424f1,172.17.0.3,516.7585024833679,10
0.42744,0.48851,0.35539,0.09156,0.02258,19.1752,2.01609,10,1720154158,,True,11,15aff_00009,2024-07-05_04-35-58,2.32633638381958,519.0848388671875,9286,b70a672424f1,172.17.0.3,519.0848388671875,11
