metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.44927,0.70535,0.46971,0.1939,0.01162,12.03304,1.6921,10,1720152942,,False,11,15aff_00000,2024-07-05_04-15-42,2.822824239730835,65.85388374328613,45045,b70a672424f1,172.17.0.3,65.85388374328613,11
0.47489,0.75641,0.53677,0.21151,0.01099,11.12703,1.61158,11,1720152944,,False,12,15aff_00000,2024-07-05_04-15-44,2.7686614990234375,68.62254524230957,45045,b70a672424f1,172.17.0.3,68.62254524230957,12
0.42857,0.77493,0.48548,0.16286,0.01165,10.96045,1.89524,12,1720152947,,False,13,15aff_00000,2024-07-05_04-15-47,2.825573444366455,71.44811868667603,45045,b70a672424f1,172.17.0.3,71.44811868667603,13
0.48304,0.77922,0.53499,0.18242,0.012,10.30318,1.82945,13,1720152950,,False,14,15aff_00000,2024-07-05_04-15-50,2.566648483276367,74.01476716995239,45045,b70a672424f1,172.17.0.3,74.01476716995239,14
0.465,0.78136,0.5442,0.19086,0.01187,11.38927,1.81543,14,1720152952,,False,15,15aff_00000,2024-07-05_04-15-52,2.4947078227996826,76.50947499275208,45045,b70a672424f1,172.17.0.3,76.50947499275208,15
0.41006,0.85173,0.46169,0.151,0.01267,11.41699,1.86608,15,1720152955,,False,16,15aff_00000,2024-07-05_04-15-55,2.56769061088562,79.0771656036377,45045,b70a672424f1,172.17.0.3,79.0771656036377,16
0.43706,0.66809,0.4668,0.15211,0.01185,10.60786,1.76,16,1720152957,,False,17,15aff_00000,2024-07-05_04-15-57,2.5038387775421143,81.58100438117981,45045,b70a672424f1,172.17.0.3,81.58100438117981,17
0.361,0.69231,0.40341,0.09056,0.01537,11.33047,2.39358,17,1720152960,,False,18,15aff_00000,2024-07-05_04-16-00,2.531489849090576,84.11249423027039,45045,b70a672424f1,172.17.0.3,84.11249423027039,18
0.45493,0.6737,0.46637,0.14131,0.01284,11.57227,1.84968,18,1720152963,,False,19,15aff_00000,2024-07-05_04-16-03,2.5692152976989746,86.68170952796936,45045,b70a672424f1,172.17.0.3,86.68170952796936,19
0.42629,0.68661,0.49833,0.15388,0.01263,10.10147,1.86398,19,1720152965,,False,20,15aff_00000,2024-07-05_04-16-05,2.660600423812866,89.34230995178223,45045,b70a672424f1,172.17.0.3,89.34230995178223,20
0.44594,0.76478,0.52135,0.19441,0.01204,9.48929,1.81865,20,1720152968,,False,21,15aff_00000,2024-07-05_04-16-08,2.7186179161071777,92.0609278678894,45045,b70a672424f1,172.17.0.3,92.0609278678894,21
0.47227,0.78205,0.5539,0.17373,0.01304,9.55417,1.92851,21,1720152971,,False,22,15aff_00000,2024-07-05_04-16-11,2.719918727874756,94.78084659576416,45045,b70a672424f1,172.17.0.3,94.78084659576416,22
0.51504,0.68803,0.59693,0.2175,0.01099,9.65721,1.71853,22,1720152974,,False,23,15aff_00000,2024-07-05_04-16-14,2.785360336303711,97.56620693206787,45045,b70a672424f1,172.17.0.3,97.56620693206787,23
0.41461,0.76068,0.46513,0.15766,0.01295,9.12374,1.88387,23,1720152976,,False,24,15aff_00000,2024-07-05_04-16-16,2.6247215270996094,100.19092845916748,45045,b70a672424f1,172.17.0.3,100.19092845916748,24
0.46551,0.78706,0.52551,0.21387,0.01163,8.95288,1.71664,24,1720152979,,False,25,15aff_00000,2024-07-05_04-16-19,2.5195820331573486,102.71051049232483,45045,b70a672424f1,172.17.0.3,102.71051049232483,25
0.38523,0.51785,0.38576,0.10377,0.01219,13.84808,1.86426,25,1720152981,,False,26,15aff_00000,2024-07-05_04-16-21,2.5139546394348145,105.22446513175964,45045,b70a672424f1,172.17.0.3,105.22446513175964,26
0.40137,0.68985,0.46253,0.13483,0.01327,11.05964,1.94648,26,1720152984,,False,27,15aff_00000,2024-07-05_04-16-24,2.7693121433258057,107.99377727508545,45045,b70a672424f1,172.17.0.3,107.99377727508545,27
0.46385,0.84379,0.56626,0.21141,0.0118,9.04207,1.76509,27,1720152987,,False,28,15aff_00000,2024-07-05_04-16-27,2.6756508350372314,110.66942811012268,45045,b70a672424f1,172.17.0.3,110.66942811012268,28
0.4654,0.81766,0.55517,0.22135,0.01142,8.83505,1.67298,28,1720152989,,False,29,15aff_00000,2024-07-05_04-16-29,2.6439197063446045,113.31334781646729,45045,b70a672424f1,172.17.0.3,113.31334781646729,29
0.50244,0.84247,0.57815,0.2056,0.01195,8.78774,1.6747,29,1720152992,,False,30,15aff_00000,2024-07-05_04-16-32,2.6803786754608154,115.9937264919281,45045,b70a672424f1,172.17.0.3,115.9937264919281,30
0.48157,0.90557,0.56809,0.24595,0.01157,8.40538,1.64763,30,1720152995,,True,31,15aff_00000,2024-07-05_04-16-35,2.5847280025482178,118.57845449447632,45045,b70a672424f1,172.17.0.3,118.57845449447632,31
